	Gonad	Glia	Intestine	Pharynx	Hypodermis	Body_wall_muscle	Neurons
RC01819_X	-0.0548504002842	-0.15503177468	nan	-0.0548502817537	-0.060876368526	-0.0548502801311	-0.0541493797219
RC01827_I	0.0	0.12053457229	-0.00999999999999	0.0	0.0	0.0	0.0
RC01827_X	0.185998313128	0.165520960107	nan	0.106137180888	0.00999999999999	0.01	0.0
RC01829_I	0.0926857561791	0.0	0.179770645923	0.0810239070452	0.0465712660327	0.0234096197118	0.0690843340797
RC01829_X	0.0	0.0	nan	0.0106713339257	0.069476298814	0.00999999999999	0.0596095869108
RC01830_I	-0.0926857561791	-0.12053457229	-0.169770645923	-0.0810239070452	-0.0465712660327	-0.0234096197118	-0.0690843340797
RC01830_X	-0.185998313128	-0.165520960107	nan	-0.116808514814	-0.079476298814	-0.02	-0.0596095869108
RC01843_I	0.0926857561791	0.0	0.179770645922	0.0810239070452	0.0465712660327	0.0234096197118	0.0690843340797
RC01843_X	0.0	0.0	nan	0.0106713339257	0.069476298814	0.00999999999999	0.0596095869108
RC01844_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC01844_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01855_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC01855_X	-1.96193816914e-13	0.0	nan	0.0	-2.14348287383e-13	0.0	0.0
RC01857_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC01857_X	0.00120168162175	0.0	nan	0.0	0.00120168162175	0.0	0.0
RC01863_I	0.01	0.0	0.107705577116	0.01	0.0	0.0	0.01
RC01863_X	0.0	0.01	nan	0.0	0.01	0.0	0.0
RC01870_I	0.00999999999999	-0.00999999999999	-0.00999999999999	-0.009999995	0.00999999999999	0.0	0.00999999999999
RC01870_X	-0.00999999999999	0.00999999999999	nan	0.009999995	-0.00999999999999	0.0	-0.00999999999999
RC01876_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC01876_X	0.195998313128	0.0	nan	0.145756213597	0.117387940441	0.0	0.15932045168
RC01878_I	0.0	0.162508701085	-0.0	0.0	0.0720698811163	0.0	0.0793340955593
RC01878_X	0.105182753004	0.0	nan	0.0889969952791	0.0	0.0	0.0
RC01890_I	0.0526999166527	0.048322955495	0.0840265688753	0.0427520562924	0.0483229694604	0.00999999999976	0.0329372280647
RC01890_X	0.000511679227638	0.000531173187831	nan	0.0104595217914	0.000531173592695	0.0432115781881	0.0159169005331
RC01896_I	0.0	0.01	0.00999999999999	0.0	0.0	0.0	0.0
RC01896_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01903_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC01903_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01904_I	0.0	0.01	0.00999999999999	0.0	0.0	0.0	0.0
RC01904_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01905_I	0.0	0.01	0.00999999999999	0.0	0.0	0.0	0.0
RC01905_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01909_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC01909_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01920_I	0.0	0.005	0.01	0.0	0.0	0.0	0.0
RC01920_X	0.0	0.0	nan	0.01	0.0	0.0	0.01
RC01923_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC01923_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01926_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC01926_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01931_I	0.0	0.0	-0.00999999999999	0.0	0.0	0.0	0.0
RC01931_X	-0.00999999999999	0.0	nan	0.0	0.0	-0.00999999999999	0.0
RC01938_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC01938_X	0.0	0.0	nan	0.0	0.00999999999999	0.0	0.0
RC01951_I	0.0	0.0	0.00294319736952	0.0	0.0	0.0	0.0
RC01951_X	0.0	0.00294319736954	nan	0.0	0.00294319736952	0.0	0.000700900410379
RC01956_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC01956_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01959_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC01959_X	0.0	0.0	nan	0.0	0.01	0.0	0.0
RC01960_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC01960_X	0.0	0.0	nan	0.0	0.01	0.0	0.0
RC01961_I	0.0	0.0240072742622	-0.0	0.0	0.0	0.0195206017473	0.0
RC01961_X	0.0150626552108	0.0	nan	0.0131522904169	0.0119919842014	0.0	0.0
RC01968_I	0.022857646437	0.0364311457257	0.0574749338823	0.0199586593451	0.01819788949	0.0296226001812	0.0230819805959
RC01968_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01969_I	0.022857646437	0.0364311457257	0.0574749338823	0.0199586593451	0.01819788949	0.0296226001812	0.0230819805959
RC01969_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01975_I	0.0	0.0	0.00733486486001	0.0	0.0	0.0	0.0
RC01975_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC01978_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC01978_X	0.31341519553	0.313402627809	nan	0.0930170957795	0.0	0.0	0.0
RC01987_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC01987_X	0.01	0.0	nan	0.0	0.00999999999976	0.0	0.0
RC01993_I	0.0	0.0	-0.00999999999999	-0.009999995	0.0	0.0	-0.01
RC01993_X	-0.01	-0.0155133434607	nan	0.0	-0.00999999999976	-0.00999999999976	0.0
RC01998_I	-0.01	-0.01	-0.0306732580831	-0.01	-0.00999999999976	-0.00999999999976	-0.01
RC01998_X	-0.0106713421076	-0.0206713339738	nan	-0.0206713339257	-0.0106713421076	-0.0206713339738	-0.0106713339257
RC02003_I	0.0	0.0	0.021101702247	0.0	0.0	0.0	0.0
RC02003_X	0.0211023791585	0.02110164552	nan	0.0102153824703	0.0111023791585	0.00329743625486	0.0102153824703
RC02016_I	0.0	0.0	0.0122913254318	0.0	0.0	0.0	0.0
RC02016_X	0.00343337606276	0.0122913254318	nan	0.0122913254318	0.015724701494	0.0122913254318	0.01
RC02017_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02017_X	0.00223169444079	0.0	nan	0.0	0.00223169444029	0.0	0.01
RC02018_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02018_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02019_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02019_X	0.00120168162197	0.0	nan	0.0	0.00120168162197	0.0	0.0
RC02024_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02024_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02029_I	0.0	0.000859692138192	0.000420837387039	0.000859692134321	0.000859692793456	0.0	0.000248614732255
RC02029_X	0.00999999999999	0.0	nan	0.0	0.0	0.000859692138192	0.000611077402066
RC02030_I	0.0	0.0	0.000859855202293	0.0	0.0	0.0	0.0
RC02030_X	0.000859692793456	0.000859692138192	nan	0.000859692134321	0.000859692793456	0.000859692138192	0.000859692134321
RC02035_I	0.0	0.0	0.00999999999999	0.0	0.0	0.0	0.0
RC02035_X	0.381996626256	0.00999999999999	nan	0.184669335845	0.0183933353019	0.04	0.0395083090522
RC02037_I	0.00435981700137	0.0	0.0685675301017	0.0	0.0	0.0220024700715	0.0
RC02037_X	0.0	0.0	nan	0.0	0.00999999999988	0.0	0.0
RC02038_I	-0.10297455277	-0.133805628634	-0.19830656545	-0.0598123572751	-0.0625354454591	-0.0832221121383	-0.088596534079
RC02038_X	0.0201401685148	0.0	nan	0.0	0.000632367681644	-0.00999999999999	0.00475443339244
RC02051_I	-0.10297455277	-0.133805628634	-0.228152788136	-0.0598123572751	-0.0625354454591	-0.0832221121383	-0.088596534079
RC02051_X	-0.01	-0.0398405626102	nan	-0.0398405624758	-0.0292082176733	-0.0498405626102	-0.0250861290834
RC02053_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02053_X	0.01	0.0	nan	0.0	0.0	0.0	0.0
RC02055_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC02055_X	0.01	0.01	nan	0.01	0.01	0.0	0.01
RC02057_I	-0.10297455277	-0.133805628634	-0.208448649594	-0.0598123572751	-0.0625354454591	-0.0832221121383	-0.088596534079
RC02057_X	0.00999999999999	-0.0201401607859	nan	-0.0201401607403	-0.00950780083322	-0.0301401607859	-0.00538572734786
RC02058_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02058_X	0.0304245029324	0.01	nan	0.0367020283538	0.0494843851716	0.0	0.0
RC02059_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02059_X	0.0	0.01	nan	0.0	0.0	0.0	0.0
RC02061_I	0.0	0.0	0.000107719598645	0.0	0.0	0.0	0.0
RC02061_X	0.000108058054427	0.000107691235144	nan	0.000107691235174	0.000108058054427	0.000107691235174	0.000107691235144
RC02078_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02078_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02080_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02080_X	0.0	0.01	nan	0.0	0.0	0.0	0.0
RC02082_I	0.0	0.0	0.313412826339	0.0	0.0	0.0	0.0
RC02082_X	0.31341519553	0.313412627795	nan	0.220753838646	0.09341519553	0.00999999999976	0.090753838646
RC02088_I	0.022227713784	0.0354271417333	0.05589098526	0.019408619722	0.0176963748289	0.0288062325305	0.0224458655298
RC02088_X	-0.0	-0.0	nan	-0.0	-4.99740440002e-13	-0.0	0.01
RC02090_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02090_X	-2.14340914809e-13	0.0	nan	0.0	-2.14348287383e-13	0.0	0.0
RC02093_I	0.00223169444079	0.0	0.00999999999999	0.0	0.0122316944408	0.0	0.0
RC02093_X	0.0	0.0	nan	0.0	-0.00999999999999	0.0	0.0
RC02094_I	0.00223169444079	0.0	0.00999999999999	0.0	0.0122316944408	0.0	0.0
RC02094_X	0.0	0.0	nan	0.0	-0.00999999999999	0.0	0.0
RC02098_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02098_X	0.01	0.0	nan	0.0	0.0	0.0	0.0
RC02099_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02099_X	0.0	0.0	nan	0.0	0.00999999999976	0.0	0.0
RC02100_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02100_X	0.01	0.0	nan	0.0	0.0	0.0	0.0
RC02101_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02101_X	0.01	0.0	nan	0.0	0.00999999999976	0.0	0.0
RC02102_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02102_X	0.011655964815	0.0	nan	0.0	0.0	0.0	0.0
RC02103_I	0.0	0.0	0.165453964426	0.0	0.0	0.0	0.0
RC02103_X	0.0	-2.49661584128	nan	0.0	0.0	0.0	0.0
RC02107_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02107_X	0.0	2.49661584128	nan	0.0	0.0	0.0	0.0
RC02110_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC02110_X	0.02	0.0	nan	0.0113354890489	0.0	0.0213354890885	0.0213354889107
RC02124_I	0.0	0.0	-0.00999999999999	0.0	0.0	0.0	0.0
RC02124_X	-0.00999999999935	-0.00999999999999	nan	-0.351915007023	-0.00999999999999	-0.00999999999999	-0.0208365818273
RC02142_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02142_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02147_I	0.182661925278	0.0	0.403761065284	0.159495298521	0.117721813897	0.0753196007775	0.154565254422
RC02147_X	0.0	0.0	nan	0.0	0.0277026741145	0.0	0.0
RC02173_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02173_X	0.0	0.0	nan	0.01	0.0	0.0	0.0
RC02186_I	0.0	0.0	0.0161152435626	0.0	0.0	0.0	0.0
RC02186_X	0.0138723759729	0.0161146416311	nan	0.0138723450612	0.0161146673757	0.0138723446261	0.0138723446265
RC02222_I	0.0415500732637	0.0275228097482	0.149212710568	0.0531142716039	0.0423026521627	0.0504960217539	0.0421452498329
RC02222_X	0.0258538281578	0.0221787451323	nan	0.0108293185346	0.0338633904184	0.0	0.010835028875
RC02235_I	0.000180802487226	0.00028816797818	0.87882093637	0.0	0.000143944114768	0.307571215403	0.00018257695574
RC02235_X	0.0	0.0	nan	0.0	0.0	0.0639163165032	0.0
RC02236_I	0.0	0.0	-0.872784585984	0.0	0.0	-0.292336458428	0.0
RC02236_X	0.0	0.0	nan	0.0	0.0	-0.0789167606495	0.0
RC02239_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02239_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02240_I	0.0602746361169	0.0954826731393	0.179311530672	0.0270603009827	0.0242124759984	0.0832221121383	0.0656593060143
RC02240_X	0.0143769471918	0.0501401607859	nan	0.0445692616201	0.029507800833	0.0118172052909	0.01
RC02241_I	0.0426999166527	0.0391826476332	0.0809816409102	0.0336117484267	0.0391826622541	0.0	0.0231858427969
RC02241_X	0.0273422740807	0.0114196217864	nan	0.0269905208101	0.0214196381128	0.0506022694196	0.0274164264399
RC02245_I	0.0	0.0	0.313412826339	0.0	0.0	0.0	0.0
RC02245_X	0.31341519553	0.313412627795	nan	0.220753838646	0.09341519553	0.00999999999976	0.090753838646
RC02250_I	0.00392050066237	0.00300852163712	0.01	0.0	0.0	0.0	0.0
RC02250_X	0.0162869970499	0.0122406858312	nan	0.0587938817924	0.00433729460788	0.194651649382	0.0580716325366
RC02251_I	0.0	0.0	0.0758048630665	0.0506477341035	0.0	0.172189893185	0.0485307088621
RC02251_X	0.01	0.0	nan	0.0	0.0	0.01	0.0
RC02265_I	-0.00999999999999	0.0	0.00999999999999	0.00999999999999	0.00999999999999	-0.00999999999999	0.00999999999999
RC02265_X	0.00999999999999	0.00999999999999	nan	-0.00999999999999	-0.00999999999999	0.00999999999999	-0.00999999999999
RC02266_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02266_X	0.0	0.0	nan	0.0	0.0	0.0	0.00999999999974
RC02269_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02269_X	0.0	0.0	nan	0.0	0.0	0.00999999999999	0.0
RC02286_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02286_X	0.0	0.0	nan	0.0	0.0208185537211	0.0	0.0
RC02288_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02288_X	0.0	0.0	nan	0.0	0.0208185537211	0.0	0.0
RC02294_I	0.0	0.0	0.00783164043003	0.0	0.0	0.0	0.0
RC02294_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02295_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02295_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02297_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02297_X	0.0	0.0	nan	0.0	0.0370117725532	0.0	0.0
RC02323_I	0.0	0.0	0.00783164043004	0.0	0.0	0.0	0.0
RC02323_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02326_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02326_X	0.00120168162197	0.0	nan	0.0	0.00120168162197	0.0	0.0
RC02331_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02331_X	0.01	0.0	nan	0.0	0.0	0.0	0.0
RC02335_I	0.0	0.0	0.0308721866867	0.0	0.0	0.0	0.0
RC02335_X	0.0208683953548	0.0308682282989	nan	0.0308682282989	0.0308683953548	0.0208682282972	0.0208682282989
RC02364_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02364_X	0.01	0.0	nan	0.0	0.0	0.0	0.0
RC02367_I	0.0	0.0	-0.000920503667089	0.0	0.0	0.0	0.0
RC02367_X	0.0	0.0	nan	-0.000920503667089	0.0	0.0	0.0
RC02382_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02382_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02383_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02383_X	0.0	0.01	nan	0.0	0.0	0.0	0.0
RC02389_I	0.0	0.0	0.00082921124791	0.0	0.0	0.0	0.0
RC02389_X	0.00082921124791	0.0	nan	0.00082921124791	0.00082921124791	0.0	0.00082921124791
RC02396_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02396_X	0.0	0.01	nan	0.01	0.01	0.01	0.01
RC02397_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC02397_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02464_I	0.0	0.0	0.01	0.0	0.0	0.00105631033702	0.0
RC02464_X	0.0109509369891	0.0	nan	0.00659309312373	0.0106323676815	0.0	0.0
RC02466_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02466_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02478_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02478_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02484_I	0.0	0.0364311457257	0.048574274807	0.0	0.00699620786826	0.0296226001812	0.0115764248928
RC02484_X	0.011655964815	0.0	nan	0.0199586593451	0.0	0.0	0.0115055557031
RC02485_I	0.0	0.0364311457257	0.0525109138464	0.0	0.016996207868	0.0296226001812	0.0230819805959
RC02485_X	0.0	0.0	nan	0.0199586593451	0.0	0.0	0.0
RC02493_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02493_X	0.00295540903753	0.0	nan	0.0	0.0	0.0	0.00295540903753
RC02497_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02497_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02519_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC02519_X	0.0	0.0	nan	0.0	0.00999999999976	0.0	0.01
RC02521_I	0.0	0.0	0.01185720205	0.0	0.0	0.0	0.01
RC02521_X	0.0	0.0	nan	0.0	0.00999999999976	0.0	0.0
RC02529_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02529_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02531_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02531_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02541_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC02541_X	0.01	0.00564255049451	nan	0.01	0.00564254717299	0.00999999999976	0.0056425505139
RC02543_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02543_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02556_I	0.0	0.0	0.0577483873099	0.0	0.0	0.0	0.0
RC02556_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02557_I	0.022227713784	0.0354271417333	0.0	0.019408619722	0.0176963748284	0.0288062325305	0.0324458655298
RC02557_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02577_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02577_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02619_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02619_X	0.0	0.0	nan	0.0	0.0299099296411	0.0	0.0
RC02640_I	0.0	0.01	0.00999999999999	0.0	0.0	0.0	0.0
RC02640_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02665_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02665_X	0.0	0.0	nan	0.0	0.00999999999999	0.0	0.0
RC02668_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02668_X	0.0	0.0	nan	0.0	0.01	0.0	0.0
RC02670_I	0.00499500118459	0.0	0.000427230149739	0.0	0.0	0.0	0.0
RC02670_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02678_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02678_X	0.0	0.0	nan	0.01	0.0	0.0	0.0
RC02687_I	0.00392050066237	0.00300852163712	0.0	0.0	0.0	0.0	0.0
RC02687_X	0.0262869970499	0.0122406858312	nan	0.0687938817924	0.0299999999995	0.204651649382	0.0680716325366
RC02695_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02695_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02697_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02697_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02701_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02701_X	0.0	0.0	nan	0.0	0.0	0.0	0.01
RC02719_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02719_X	0.0	0.0	nan	0.0	0.0370117725532	0.0	0.0
RC02731_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC02731_X	0.01	0.0	nan	0.0	0.01	0.01	0.0
RC02732_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC02732_X	0.01	0.0	nan	0.0	0.01	0.01	0.0
RC02736_I	0.0	0.0	0.00999999999999	0.0	0.0	0.0	0.0
RC02736_X	0.381996626256	0.00999999999999	nan	0.184669335845	0.0183933353019	0.04	0.0395083090522
RC02737_I	0.01	0.0	0.011124201059	0.00019169518125	0.0	0.0	0.000191695161413
RC02737_X	0.0	0.0101916951614	nan	0.00999999999976	0.00999999999976	0.0101916951867	0.00999999999976
RC02739_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02739_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02740_I	0.0796256170202	0.284126998622	0.315665351392	0.0755662747006	0.086303235045	0.153190236429	0.109527678449
RC02740_X	-0.00999999999999	-0.124071436893	nan	-0.115947592107	0.0	0.00999999999999	0.0
RC02743_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02743_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02746_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02746_X	0.0	0.0	nan	0.0	0.0	0.00999999999976	0.0
RC02748_I	0.0	0.0	0.05774838731	0.0	0.0	0.0	0.0
RC02748_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02749_I	0.045085360221	0.108289433185	0.163797595999	0.0393672790671	0.0428904721867	0.0880514328929	0.0671042710185
RC02749_X	0.0416519841582	0.0	nan	0.0393672790671	0.0254646803879	0.0	0.0339514212329
RC02750_I	0.0	0.0	0.00360204964404	0.0	0.0	0.0	0.0
RC02750_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02757_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC02757_X	0.01	0.0	nan	0.01	0.00999999999976	0.00999999999976	0.01
RC02778_I	0.01	0.0	0.011124201059	0.00019169518125	0.0	0.0	0.000191695161413
RC02778_X	0.0	0.0101916951614	nan	0.00999999999976	0.00999999999976	0.0101916951867	0.00999999999976
RC02869_I	0.0	0.005	0.00036864975	0.0	0.0	0.0	0.0
RC02869_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02902_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02902_X	0.0	0.0	nan	0.0	0.0	-0.0	0.0
RC02908_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC02908_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC02914_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC02914_X	0.0	0.0	nan	0.0	0.0208185537211	0.0	0.0
RC02918_I	0.0	0.0	0.0541252122619	0.0	0.0	0.0	0.0
RC02918_X	0.0532548362395	0.0540450862771	nan	0.0540450862771	0.0540450873787	0.0532548259644	0.0541149410184
RC02957_I	0.0	0.0	-0.00179990981997	0.0	0.0	0.0	0.0
RC02957_X	0.0	0.0	nan	0.0	0.00999999999976	0.0	0.0
RC02976_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC02976_X	0.0109509369891	0.0	nan	0.01	0.0106323676815	0.00105631033702	0.0
RC02978_I	0.0109509369891	0.00214298272747	0.0246868343809	0.00659309312397	0.0106323676818	0.0	0.00659480748275
RC02978_X	0.01	0.00221446677802	nan	0.00999999999976	0.00999999999976	0.011056310337	0.00340519251725
RC03004_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC03004_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC03005_I	0.0	0.00999999999992	0.00999999999999	0.0	0.00999999999976	0.0	0.0
RC03005_X	0.01	0.0	nan	0.01	0.0	0.01	0.01
RC03018_I	0.0	0.0	0.0023139425148	1.36226748559e-07	0.0	7.19144651743e-07	1.47751137091e-07
RC03018_X	0.0023139425148	0.0	nan	0.0023139425148	0.0023139425148	0.0	0.0023139425148
RC03020_I	0.0	0.337596442608	0.01	0.0	0.0	0.0	0.0
RC03020_X	0.0	0.0	nan	0.01	0.01	0.01	0.0
RC03038_I	0.0	0.0	0.247545930846	0.0	0.0	0.0	0.0
RC03038_X	0.235458423475	0.246521014889	nan	0.246521014889	0.246521019934	0.235458376418	0.247498892073
RC03055_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC03055_X	0.0	0.0	nan	0.0	0.00999999999999	0.0	0.0
RC03057_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC03057_X	0.01	0.0	nan	0.0	0.0	0.0	0.0
RC03058_I	0.01	0.0	0.01086512532	0.0	0.0	0.0	0.0
RC03058_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC03104_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC03104_X	0.0	0.0	nan	0.0	-0.00999999999999	-0.00999999999999	-0.00999999999999
RC03105_I	0.0	0.0	-0.00729628708177	0.0	0.0	0.0	0.0
RC03105_X	-0.00999999999999	0.0	nan	0.0	0.0	-0.00999999999999	0.0
RC03106_I	0.0	0.0	0.00999999999999	0.0	0.0	0.0	0.0
RC03106_X	0.00999999999999	0.0	nan	0.0	0.00999999999999	0.00999999999999	0.0
RC03161_I	0.0	0.0	0.00294319736952	0.0	0.0	0.0	0.0
RC03161_X	0.0	0.00294319736954	nan	0.0	0.00294319736952	0.0	0.000700900410379
RC03181_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC03181_X	0.0	0.0	nan	0.0	0.00999999999976	0.0	0.01
RC03219_I	0.0	0.0	0.00072079	0.0	0.0	0.0	0.0
RC03219_X	0.0184708398518	0.00216237	nan	0.00216237	0.00216237	0.0184708398518	0.00072079
RC03245_I	0.0	0.0	0.313412826339	0.0	0.0	0.0	0.0
RC03245_X	0.31341519553	0.313412627795	nan	0.220753838646	0.09341519553	0.00999999999976	0.090753838646
RC03269_I	0.0	0.0	0.0023139425148	1.36226748559e-07	0.0	7.19144651743e-07	1.47751137091e-07
RC03269_X	0.0023139425148	0.0	nan	0.0023139425148	0.0023139425148	0.0	0.0023139425148
RC03283_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC03283_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC03284_I	0.0	0.0	0.01	0.0	0.0	0.0	0.0
RC03284_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC03300_I	0.0	0.0	-0.0	0.0	0.0	0.0	0.0
RC03300_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC03302_I	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RC03302_X	0.0	0.0	nan	0.0	0.0	0.0	0.0
RC03315_I	0.0	0.337596442608	0.01	0.0	0.0	0.0	0.0
RC03315_X	0.0	0.0	nan	0.01	0.01	0.01	0.0
