,Intestine
TCM1063_I,0.01
TCM1067_I,0.03
TCM1069_I,0.004401366
TCM1070_I,0.310470489
TCM1071_I,0
TCM1073_I,0
TCM1075_I,-0.312110313
TCM1077_I,0.01
TCM1078_I,0.557324738
TCM1080_I,0
TCM1082_I,0.225292872
TCM1085_I,0.427355602
TCM1089_I,0.457298187
TCM1091_I,-0.03
TCM1096_I,0.01
TCM1098_I,-0.000864225
TCM1101_I,0
TCM1109_I,0.01
TCM1274_I,-1.547256518
TCM1275_I,78.8012077
TCM1276_I,-369.6281066
TCM1277_I,1.00E-02
TCM1278_I,0
TCM1279_I,0.34367131
TCM1280_I,0
TCM1282_I,11.23925238
TCM1283_I,1.960978317
TCM1284_I,0.875045884
TCM1285_I,-0.068028629
TCM1286_I,0.01
TCM1287_I,-80.83114439
TCM1288_I,0.01
TCM1289_I,-0.096256365
TCM1290_I,0
TCM1291_I,0.35915896
TCM1292_I,310.3818868
TCM2002_I,0.01
TCM2004_I,-1.00E-02
TCM5001_I,1.00E-02
TCM5002_I,0.683263042
TCM5003_I,0.09716472
TCM5004_I,-0.306686069
TCM5005_I,0.00046344
TCM5006_I,-0.00046344
TCM5007_I,0.012558914
TCM5008_I,0.012558914
TCM5009_I,0.01
TCM5010_I,0.01
TCM5011_I,0.742250173
TCM5012_I,0.219575098
TCM5013_I,0.01
TCM5014_I,0.01
TCM5015_I,0.01
TCM5018_I,0.00E+00
TCM5027_I,0.089838296
TCM5029_I,0.048725284
TCM5030_I,3.877522281
TCM5032_I,1.00E-02
TCM5034_I,0
TCM5037_I,0
TCM5047_I,0.002777382
TCM5048_I,0.01
TCM5049_I,0.01
TCM5050_I,1.00E-02
TCM5051_I,0.01
TCM5052_I,0.02
TCM5053_I,0.01
TCM5054_I,0.01
TCM5055_I,0.01
TCM5056_I,0.01
TCM5057_I,0.01
TCM5058_I,0
TCM5059_I,0.176081986
TCM5060_I,0
TCM5061_I,0.001295007
TCM5062_I,0.00180081
TCM5064_I,0.01
TCM5065_I,-0.01
TCM5067_I,-0.01
TCM5095_I,0
TCM5111_I,0
TCM5510_I,0.01
UP00002_L,0
UP00011_L,0
UP00014_L,0
UP00016_L,0
UP00018_L,0
UP00019_L,0
UP00020_L,0
UP00021_L,0
UP00022_L,0
UP00025_L,0
UP00026_L,0
UP00027_L,0
UP00031_L,-0.002681821
UP00032_L,-0.000509619
UP00033_L,0
UP00037_L,0.00E+00
UP00041_L,0
UP00042_L,0
UP00047_L,0
UP00049_L,0.00E+00
UP00054_L,-0.009999
UP00058_L,0
UP00059_L,0
UP00061_L,0
UP00062_L,0
UP00064_L,0.00E+00
UP00065_L,0
UP00067_L,0
UP00068_L,0
UP00072_L,0
UP00073_L,0
UP00074_L,0
UP00075_L,0
UP00077_L,0
UP00078_L,0
UP00079_L,0
UP00082_L,0
UP00084_L,0
UP00086_L,0
UP00089_L,0
UP00093_L,0
UP00094_L,0.00E+00
UP00095_L,0.00E+00
UP00097_L,0
UP00101_L,0
UP00106_L,0.00E+00
UP00108_L,0
UP00109_L,0.00E+00
UP00111_L,0
UP00114_L,-0.440176417
UP00116_L,0
UP00121_L,-0.003218185
UP00122_L,0
UP00123_L,0
UP00124_L,0
UP00127_L,0
UP00130_L,0
UP00132_L,-0.010864225
UP00133_L,-0.005422887
UP00134_L,0
UP00135_L,0
UP00137_L,0
UP00140_L,0
UP00141_L,0
UP00143_L,-0.005468635
UP00147_L,0
UP00148_L,0
UP00149_L,0
UP00152_L,0
UP00153_L,0.00E+00
UP00158_L,0
UP00159_L,0
UP00160_L,-0.00554992
UP00163_L,0.00E+00
UP00164_L,0
UP00166_L,0
UP00167_L,0.00E+00
UP00170_L,0
UP00178_L,0
UP00181_L,-0.006442502
UP00183_L,0
UP00185_L,-0.001411482
UP00186_L,0
UP00187_L,-0.006245655
UP00188_L,0
UP00189_L,0
UP00191_L,-0.006029631
UP00194_L,0.00E+00
UP00197_L,0
UP00208_L,-0.001935691
UP00212_L,0
UP00214_L,0
UP00233_L,-0.000864225
UP00239_L,0
UP00242_L,0
UP00243_L,-0.001935691
UP00245_L,-0.013581568
UP00249_L,-0.202375779
UP00250_L,0
UP00253_L,0.00E+00
UP00255_L,0.00E+00
UP00256_L,0
UP00257_L,0
UP00259_L,0
UP00262_L,0
UP00266_L,0
UP00268_L,0
UP00272_L,0
UP00288_L,0
UP00294_L,0
UP00295_L,0
UP00299_L,0
UP00301_L,0
UP00311_L,0
UP00314_L,0
UP00315_L,0
UP00318_L,0
UP00320_L,0
UP00322_L,-0.01466893
UP00328_L,-0.00359862
UP00329_L,0
UP00330_L,0
UP00334_L,0.00E+00
UP00346_L,0
UP00352_L,0
UP00354_L,0
UP00366_L,0
UP00376_L,0
UP00378_L,0
UP00379_L,0
UP00385_L,0
UP00387_L,0
UP00388_L,0
UP00398_L,-0.02744095
UP00402_L,-0.005675817
UP00407_L,0
UP00429_L,0
UP00437_L,0
UP00438_L,0
UP00439_L,0
UP00440_L,0
UP00455_L,0
UP00459_L,0
UP00469_L,0
UP00473_L,0
UP00475_L,0
UP00483_L,0
UP00486_L,-0.001348875
UP00504_L,0
UP00506_L,0
UP00526_L,0
UP00532_L,0
UP00534_L,0
UP00544_L,0
UP00559_L,0
UP00565_L,-0.011498803
UP00577_L,0
UP00583_L,-0.006442502
UP00588_L,0
UP00631_L,0
UP00632_L,-0.01639938
UP00642_L,0
UP00655_L,0
UP00670_L,0
UP00671_L,0
UP00704_L,-0.019999
UP00708_L,-0.00744095
UP00719_L,0
UP00750_L,0
UP00777_L,-0.002625678
UP00785_L,0
UP00794_L,0.00E+00
UP00811_L,0
UP00818_L,0
UP00853_L,0
UP00864_L,-0.000371702
UP00881_L,0
UP00906_L,0.00E+00
UP00954_L,0
UP00979_L,0.00E+00
UP01103_L,0
UP01132_L,-0.014886319
UP01137_L,0
UP01179_L,0
UP01181_L,0
UP01185_L,0.00E+00
UP01326_L,0
UP01419_L,-2.98E-03
UP01530_L,-0.109344193
UP01595_L,0
UP01613_L,-0.003160259
UP01697_L,-0.01902833
UP01762_L,0
UP01801_L,-0.00360205
UP01879_L,0
UP01888_L,-1.39E-03
UP02076_L,0
UP02094_L,0.00E+00
UP02470_L,0.00E+00
UP02512_L,-0.004775051
UP02630_L,0
UP02642_L,0
UP02679_L,0
UP02918_L,0
UP02946_L,0
UP03197_L,0
UP03284_L,0
UP03722_L,-0.012721527
UP03758_L,0
UP03793_L,0.00E+00
UP04677_L,-0.001856302
UP05100_L,0.00E+00
UP05127_L,-0.003827943
UP05335_L,0.00E+00
UP05402_L,-0.000974154
UP05422_L,0.00E+00
UP05512_L,0
UP05519_L,0.00E+00
UP05684_L,0
UP05688_L,-2.98E-02
UP05697_L,-0.002120935
UP05787_L,0.00E+00
UP05828_L,0
UP05852_L,0.00E+00
UP05984_L,0
UP06232_L,0
UP06424_L,0
UP14818_L,0
UPC0013_L,0.00E+00
UPC0135_L,-0.145301037
UPK0012_I,0
UPK0013_I,0
UPK0014_I,-0.100056561
UPK0016_I,0
UPK0028_I,0
UPK0029_I,-0.038663201
UPK0036_I,0
UPK0045_I,0
UPK0056_I,-0.01
UPK0069_I,-0.003157677
UPK0070_I,0
UPK0071_I,0
UPK0074_I,0
UPK0101_I,-0.002943197
UPK0102_I,-0.001908346
UPK1002_I,0
UPK1003_I,0
EX00583_X,-3.56E-03
EX02918_X,-0.005107913
EX05984_X,-0.007745836
EX02630_X,-0.004024862
EX05852_X,-0.00179881
EX00109_X,-0.025505843
EX00322_X,0.00466893
EX00631_X,-0.018340731
EX01161_X,0
EX00355_X,-0.005882164
EX01179_X,-0.016900572
EX00942_X,0
EX01060_X,0.00E+00
EX01205_X,-5.72E-03
EX03284_X,-0.007745836
EX00632_X,-3.60E-03
EX05828_X,1.00E-06
EX00141_X,0.000864225
EX00671_X,8.64E-04
EX00197_X,-2.58E-02
EX05100_X,-0.00180081
EX02946_X,0.00E+00
EX00334_X,-0.003164367
EX00156_X,0
EX00642_X,0
EX00233_X,0.000864225
EX01181_X,-0.007377087
EX00906_X,0.003719975
EX00429_X,0.003719975
EX05356_X,0.001729451
EX03917_X,0
EX05635_X,-0.00324424
EX00643_X,0.00E+00
EX00170_X,0.00E+00
EX00440_X,0.099421545
EX01879_X,-0.003143626
EX17337_X,0
EX00506_X,0
EX00328_X,0.00359862
EX02415_X,0
EXC0001_X,-0.000765268
EX00162_X,-0.006038623
EX03197_X,-1.862458684
EX00811_X,0
EX01888_X,0.001386938
EX00532_X,0.00E+00
EX00033_X,-0.009985364
EX00164_X,-1.15761335
EX00084_X,-0.06133341
EX18125_X,0.010990072
EX01132_X,0.004886319
EX00140_X,0.07651728
EX01996_X,0
EX00437_X,0.000864225
EX00979_X,-1.00E-06
EX00147_X,0.001856302
EX00212_X,0.000661132
EX00194_X,-0.000422342
EX00301_X,0.00179881
EX00021_X,-0.039281136
EX04677_X,0.001856302
EX04317_X,-0.005109913
EX00026_X,-0.00467093
EX00940_X,0
EX00099_X,0
EX00133_X,0
EX00041_X,0.370534071
EX00019_X,-0.005915173
EX01137_X,-1.00E-06
EX00020_X,-0.00036775
EX00523_X,0
EX11135_X,0
EX00108_X,0
EX00259_X,-1.00E-06
EX00219_X,-0.036600872
EX00062_X,0.118890432
EX00072_X,0.00E+00
EXC0180_X,-0.00179881
EX00152_X,0.172563468
EX00402_X,0.002018259
EX00049_X,0.256209132
EX05519_X,0.00E+00
EX00002_X,0.09912839
EX05787_X,-0.000519664
EX00486_X,0.000519664
EX02642_X,-0.00179881
EX00575_X,0
EX02094_X,0
EX00438_X,-0.009999
EX00853_X,0.00046244
EX01419_X,3.72E-03
EX00114_X,0
EX00695_X,0.00E+00
EX00588_X,-0.019139165
EX00187_X,0.001007088
EX00158_X,0.038028629
EX00698_X,0
EX00185_X,0
EX00011_X,-2.671171059
EXC0202_X,0.005107913
EX00318_X,0.00E+00
EX01326_X,-1.10E-01
EX02512_X,0.007333965
EX00097_X,0.04713895
EX00475_X,0.068997907
EX00559_X,-0.022726081
EX00239_X,0.009985843
EX00881_X,-0.007747836
EX02679_X,0.009385185
EX00330_X,-0.01036975
EX00111_X,0
EX00268_X,0.00E+00
EX05422_X,0.00E+00
EX05512_X,-0.047700837
EX03758_X,-0.002536309
EX01801_X,0
EX00459_X,0.009717794
EX00526_X,-0.041470057
EX02763_X,0
EX00189_X,0.002951397
EX00346_X,0.006986979
EX00469_X,0.008263053
EX00016_X,0.00670767
EX00067_X,1.00E-06
EX00354_X,-0.102015747
EX14818_X,7.10E-05
EX14819_X,0
EX00061_X,0.004635355
EX00504_X,-0.307017158
EX00058_X,-0.020068359
EX00439_X,0.00E+00
EX00095_X,0.006046973
EX00122_X,-1.00E-06
EX00670_X,-2.10E-03
EX00124_X,-0.002563159
EXC0214_X,0.000410872
EX01697_X,0.00791311
EX00352_X,-0.000965006
EX00329_X,0.017946107
EXC0216_X,-0.003377374
EX00266_X,-0.00744095
EX01921_X,0
EX00031_X,0.199347388
EX00257_X,0
EX00818_X,-0.010001
EX00191_X,0.006030631
EX00064_X,0.177951398
EX00025_X,0.039063586
EX00669_X,0
EXC0213_X,0.005539674
EX00048_X,0
EX00037_X,0.193094121
EX00577_X,-0.019427596
EX00719_X,-0.00532907
EX00093_X,-0.017339119
EX00116_X,-0.011014908
EX00160_X,-0.001292403
EX00387_X,0.038188216
EX00127_X,-0.000368321
EX00051_X,0
EX00242_X,-0.045593415
EX00027_X,-2.60E+00
EX00001_X,-0.561485107
EX00080_X,-3.55105504
EX00288_X,0.135829079
EX00249_X,-0.535848994
EX00544_X,0
EX00135_X,0.047690315
EX00388_X,-0.003090277
EX00262_X,0
EX00708_X,0.00744095
EX00311_X,0.00E+00
EX00407_X,0.130814499
EX00130_X,0.191762128
EX00954_X,-0.019999
EX00137_X,0.002025141
EX00294_X,-0.015582142
EX00081_X,0.0054128
EX00238_X,0
EX01717_X,0.00E+00
EX00256_X,0.00646874
EX00186_X,-0.007745836
EX00243_X,0.000524209
EX00123_X,0.193408405
EX00909_X,0
EX02165_X,-0.000864225
EX04853_X,0
EX01595_X,-0.115058811
EX04230_X,-0.823513857
EX18126_X,0.009999
EX00047_X,0.193998954
EX01885_X,-0.292809823
EX00149_X,-1.00E-06
EX00208_X,0.000524209
EX00159_X,-1.00E-06
EX05402_X,0.000974154
EX00132_X,0.000864225
EXC0141_X,-0.009599496
EX00073_X,0.112971045
EX05127_X,-1.00E-06
EX00143_X,0
EX06232_X,0
EX00546_X,0
EX01330_X,0
EX00253_X,0.076776046
EX00153_X,0.005107913
EX00014_X,-0.197753385
EX01185_X,-0.083837692
EX00455_X,0.002536309
EX00007_X,8.175919765
EX00704_X,0.039999
EX01530_X,-0.098014891
EX04227_X,-0.001856302
EX01328_X,0
EX00077_X,0.021989347
EX01103_X,5.68E-03
EX00295_X,-0.011161924
EX02505_X,-8.64E-04
EX04598_X,-1.00E-06
EX01194_X,0
EX00054_X,-1.00E-06
EX00157_X,8.77E-01
EX01211_X,0
EX00350_X,0.002884265
EX05332_X,-0.003090277
EXC0152_X,0
EX00074_X,-0.136130755
EX00012_X,0.00E+00
EX02188_X,0.00E+00
EX00344_X,-0.010317121
EX00079_X,1.36E-01
EX00032_X,0.000479468
EX00166_X,-0.04276199
EX00009_X,0.003641036
EX00864_X,6.16E-04
EX00163_X,-4.98E-03
EX00148_X,1.65E-01
EX00696_X,0.00E+00
EX00584_X,0.00255705
EX00427_X,-0.000701748
EX02737_X,0
EX00134_X,-5.95E-03
EX00534_X,0.001059328
EX00018_X,0.00E+00
EX00250_X,1.91E-03
EX00314_X,0.001668953
EX00022_X,-0.028234017
EXC0013_X,1.00E-06
EX03722_X,2.72E-03
EX00376_X,0
EX00473_X,0.029796181
EX00777_X,1.01E-03
EX11061_X,-1.01E-03
EX00121_X,0
EX00255_X,-0.009104111
EX00794_X,3.95E-02
EX02076_X,0
EX05697_X,0.002120935
EX05688_X,2.34E-03
EX05335_X,0.008765025
EX05684_X,0.007269934
EX00065_X,-0.038135125
EXC9998_X,-2.46E-02
EX11499_X,-1.00E-02
EX00094_X,-0.010993077
EX00059_X,-0.025888534
EXC0203_X,-0.217156847
EXC0208_X,-0.034662233
EXC0207_X,-0.000161711
EXC0211_X,-2.10E-02
EXC0201_X,0.216369901
EXC0210_X,0
EX00315_X,0.00E+00
EX00750_X,0.00E+00
EX00780_X,-0.000468364
EX01613_X,0.000499754
EXC9999_X,-0.379576742
EX00042_X,0.016371336
EX00089_X,5.24E-04
EX00422_X,2.93E-01
EX00245_X,0.002332036
EX05122_X,0
EX01755_X,-1.80E-03
EX00272_X,-1.00E-06
EX04722_X,-1.01E-03
EX00101_X,2.11E-01
EX00378_X,6.52E-04
EX00188_X,0.070901357
EX00178_X,-0.054167915
EX00214_X,0.04540189
EX00565_X,0.005920274
EX03793_X,-2.62E-03
EX01083_X,1.23E-03
EX00078_X,3.60E-02
EX00398_X,7.44E-03
EX00535_X,0
EX00320_X,5.95E-03
EX06424_X,0.006442502
EX00483_X,-0.000864225
EX00082_X,0.10709594
EX00167_X,0.00532687
EX00106_X,-0.3890191
EX00366_X,-0.020589568
EX00785_X,0.00E+00
EX00086_X,8.91E-03
EX00299_X,0.374656822
EX00075_X,0.028889886
EXC0135_X,1.00E-02
EX00183_X,0.177717904
EX00385_X,-0.019306063
EX02470_X,0.00E+00
EX00655_X,0.00E+00
EX15519_X,0.00E+00
EX15610_X,-1.01E-03
EX05455_X,0.001005088
EX17339_X,0
EX15520_X,0.00E+00
EX06341_X,0
EX01762_X,-7.66E-02
EX00181_X,-3.56E-03
EX00379_X,0.007276473
