	rxn	Gonad	Glia	Intestine	Pharynx	Hypodermis	Body_wall_muscle	Neurons	primary	secondary
RC07109r	eet + h2o <==> dhet	nan	nan	nan	nan	nan	nan	nan	na	na
TCE5353f	ethamp[e] <==> ethamp[c]	0.507418124606	-0.0	1.0	-0.0	0.684009607757	0.878631123944	0.396321015793	int	mus
TCE5328f	tmlys[c] <==> tmlys[e]	0.987462615012	0.946510770193	0.571049947495	0.90127328258	0.921541701086	0.840954874967	0.550563512984	na	na
RC01687f	[c] : taur + gthrd <==> cgly + glutaur	0.0374341988773	0.774259450026	0.326472487424	0.501292841832	0.204002311141	0.258480178907	0.119014656505	gli	pha
RC06983f	[c] : hmgth + nad <==> Sfglutth + h + nadh	0.561573685413	0.575273097321	0.984528470683	0.417338956829	0.516670409872	0.422950360714	0.304489553734	int	na
TCE5353r	ethamp[e] <==> ethamp[c]	0.540195242606	0.773803365232	0.502964852542	0.381823238404	0.395259140823	0.565336880263	0.594838158156	na	na
RC07109f	eet + h2o <==> dhet	-0.0	-0.0	0.723943727409	-0.0	0.207617599198	-0.0	-0.0	int	hyp
RCC0065f	dlnlcgcoa + (2) focytb + o2 --> arachdcoa + (2) ficytb + (2) h2o	0.0624550496087	0.102743363999	0.702689536065	0.0989702119867	0.354313502143	-0.0	0.0883483319821	int	hyp
RCC0250f	[c] : atp + h2o --> adp + h_pumped + pi	0.0906528694614	0.726699593179	-0.0	0.123247946875	0.292825482943	-0.0	0.302177078632	gli	na
TCM0220f		nan	nan	nan	nan	nan	nan	nan	na	na
TCE5328r	tmlys[c] <==> tmlys[e]	-0.0	-0.0	0.933022083054	-0.0	0.788062070826	0.70285842636	0.692612932124	int	na
RC01687r	[c] : taur + gthrd <==> cgly + glutaur	nan	nan	nan	nan	nan	nan	nan	na	na
RCC0170f	[r]: (2.0) gtp + (0.324) atp + (2.324) h2o + (0.072072) alatrna + (0.048116) argtrna + (0.033015) asntrna + (0.049284) asptrna + (0.027047) cystrna + (0.049537) glutrna + (0.046288) glntrna + (0.195952) glytrna + (0.014203) histrna + (0.027694) iletrna + (0.033232) leutrna + (0.036365) lystrna + (0.017249) mettrna + (0.017276) phetrna + (0.167533) protrna + (0.051072) sertrna + (0.042924) thrtrna + (0.004785) trptrna + (0.022921) tyrtrna + (0.043435) valtrna --> (0.921682) pcollg_rest + (0.006239) pcollglys + (0.072079) pcollgpro + (2.0) gdp + (0.324) adp + (3.324) h + (2.324) pi + (0.072072) trnaala + (0.048116) trnaarg + (0.033015) trnaasn + (0.049284) trnaasp + (0.027047) trnacys + (0.049537) trnaglu + (0.046288) trnagln + (0.195952) trnagly + (0.014203) trnahis + (0.027694) trnaile + (0.033232) trnaleu + (0.036365) trnalys + (0.017249) trnamet + (0.017276) trnaphe + (0.167533) trnapro + (0.051072) trnaser + (0.042924) trnathr + (0.004785) trnatrp + (0.022921) trnatyr + (0.043435) trnaval	0.401526802221	0.257681662615	0.217009695398	0.372932445252	0.357516870462	0.472061277317	0.279205642804	na	na
RC00658f	[c] : 2pg <==> pep + h2o	0.256693914663	0.358705322385	0.324149441638	0.67900912089	0.445810661185	0.85285340342	0.883062088132	neu	mus
RC00685f	[c] : h + trp-L --> co2 + trypta	0.943040903576	0.780034696838	-0.0	0.298551255786	0.469816189562	-0.0	1.0	neu	gon
RC02082f	[c] : (2) h + hmgcoa + (2) nadph <==> coa + mev-R + (2) nadp	0.417296232829	0.264249773989	0.560240060945	0.325144594158	0.259547200257	0.446594766679	0.284093080941	na	na
TCE5114f	srtn[e] --> srtn[c]	-0.0	-0.0	nan	-0.0	-0.0	-0.0	-0.0	na	na
RC02142f	[c] : prpp + xan --> ppi + xmp	0.120942038223	0.526964099178	0.117187158342	-0.0	0.0883637990414	-0.0	0.0910637769944	gli	na
TCE0712f	4hphac[c] <==> 4hphac[e]	-0.0	-0.0	0.159379135375	-0.0	-0.0	-0.0	-0.0	na	na
RC01005f	[c] : dolp + udpg --> dolglcp + udp	0.539019643658	0.198533256718	0.162873468906	0.304947396	0.415068167624	0.310816431012	0.260322791674	na	na
RC02732f	[c] : atp + f6p --> adp + f26bp + h	0.672511960886	0.142696831171	0.426417986292	0.109129539715	0.324687584195	0.942762817968	0.280101950952	mus	gon
RC03161f	[c]: atp + fuc-L --> adp + fuc1p-L + h	-0.0	0.221538463985	0.145086373852	-0.0	0.363850074139	0.297324938146	0.302884953526	na	na
RC00658r	[c] : 2pg <==> pep + h2o	0.221621153051	0.312004515613	0.307161667496	0.591876513373	0.387995674633	0.724367477258	0.7601828118	neu	mus
RC02082r	[c] : (2) h + hmgcoa + (2) nadph <==> coa + mev-R + (2) nadp	nan	nan	nan	nan	nan	nan	nan	na	na
TCE0712r	4hphac[c] <==> 4hphac[e]	nan	nan	nan	nan	nan	nan	nan	na	na
TCM5015f	fa9p0isocrn[c] --> fa9p0isocrn[m]	-0.0	-0.0	0.362115759583	-0.0	0.0895201003237	-0.0	-0.0	na	na
RC00416r	[c] : acgam1p + h + utp <==> ppi + uacgam	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
RC02251f	[c] : Rtotal3coa + dag_tag --> coa + tag	0.578422821137	0.331233845758	0.625995077906	0.308923840906	0.474253589842	0.65042091017	0.397934715549	na	na
TCE5362r	3mob[e] <==> 3mob[c]	-0.0	0.267356738029	0.861886775157	0.702454434533	0.44270001467	0.976029022985	0.51968518783	mus	int
RC01814f	thbpt + trp-L + o2 --> 5htrp + dhbpt + h2o	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.837804775867	neu	na
RCC0167f	[x] : o2 + ddcacoa --> h2o2 + dd2coa	-0.0	-0.0	0.579460419602	-0.0	0.0872210254287	-0.0	-0.0	int	hyp
RC00961r	[c] : h2o + idp <==> h + imp + pi	0.350988231778	0.277037070257	0.359197476766	0.592735787135	0.374596107793	0.125435670835	0.106332409598	pha	na
TCE5362f	3mob[e] <==> 3mob[c]	0.374416357151	0.380155319036	0.892656927494	0.810975726884	0.548817096155	0.991024409464	0.742645575206	mus	int
TCE9072r	stachyose[c] <==> stachyose[e]	-0.0	-0.0	0.247087127843	0.186530671177	-0.0	0.780348540642	-0.0	mus	na
RM03858r	[m] : 3otdcoa + coa <==> accoa + ddcacoa	nan	nan	nan	nan	nan	nan	nan	na	na
RCC0107f	[x] : (3) coa + (3) h2o + (3) nad + (3) o2 + fa17c9coa --> (3) accoa + (3) h + (3) h2o2 + (3) nadh + fa11c3coa	-0.0	-0.0	0.820383696988	-0.0	0.166103289369	-0.0	-0.0	int	hyp
TCM5002f	ttdcrn[c] --> ttdcrn[m]	0.00115622521616	0.00919849558666	0.498416077139	0.24148148556	0.439016312048	0.556871809493	0.0213644491798	mus	na
RM03858f	[m] : 3otdcoa + coa <==> accoa + ddcacoa	0.00219992523097	0.014350315613	0.478348337757	0.228210259013	0.473816285446	0.735983891856	0.0193405367	mus	na
TCE0453f	uri[e] <==> uri[c]	0.824220467644	0.471599470966	0.505093289518	0.701790240804	0.459302799787	0.797360943159	0.631447601642	na	na
TCE9072f	stachyose[c] <==> stachyose[e]	nan	nan	nan	nan	nan	nan	nan	na	na
TCE0697f	(3) ala-B[c] + atp[c] + h2o[c] --> adp[c] + (3) ala-B[e] + h[c] + pi[c]	-0.0	0.0839272554121	0.263796159319	0.156075485754	0.117350998547	0.474512191627	0.917117074488	neu	mus
TCE5351f	3uib[c] <==> 3uib[e]	-0.0	-0.0	-0.0	-0.0	1.0	0.911912781471	-0.0	hyp	mus
RC01787f	[c] : glc-D + h + nadph <==> nadp + sbt-D	-0.0	0.813160585438	0.509148863936	0.602647286136	0.552373068335	0.19069480598	0.327373772193	gli	na
RC06263f	[r] : dolglcp + g1m8mpdol --> dolp + g2m8mpdol + h	0.519225882713	0.187604688432	0.154292579062	0.30193734307	0.383105875076	0.290737961451	0.239119908308	na	na
RCC0185f	[c] : frdp + (6) ipdp --> nonadp + (6) ppi	0.361516134607	0.328463332457	0.466993834401	-0.0	0.315690486118	-0.0	0.31966886314	int	na
RC03005r	[c] : atp + h + nicrnt <==> dnad + ppi	nan	nan	nan	nan	nan	nan	nan	na	na
TCE0464r	hista[e] <==> hista[c]	0.976471851306	0.89887991964	-0.0	0.516185829349	0.689565748777	-0.0	1.0	neu	gon
TCM5054f	odecrn[c] --> odecrn[m]	-0.0	-0.0	0.640707676806	-0.0	0.4193158604	0.0446074481934	-0.0	int	hyp
TCM0091f		nan	nan	nan	nan	nan	nan	nan	na	na
RC01268f	[c] : h2o + ncam --> nac + nh4	0.291136130778	0.375205628461	-0.0	0.977629369108	0.175663581415	-0.0	0.345546696756	pha	na
RC03005f	[c] : atp + h + nicrnt <==> dnad + ppi	0.213069392488	0.29517551981	0.399835286323	0.120310103017	-0.0	0.0878576579956	0.234732694636	na	na
RC01787r	[c] : glc-D + h + nadph <==> nadp + sbt-D	-0.0	0.94871337948	0.511962163106	0.538399818307	0.551526495394	0.222158169726	0.378705827847	gli	na
RC05982f	[g] : m8masn + (4) h2o --> m4masn + (4) man	0.466924758149	0.213762438006	0.141674246044	0.335542362804	0.401013153756	0.257651900158	0.281555016521	na	na
RMC0112f	[m] : coa + tmndnccrn --> crn + tmndnccoa	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
TCE5408r	ptrc[e] <==> ptrc[c]	0.482649802131	0.487225048756	0.790962116778	0.572827304722	0.914094929437	0.550210495235	0.675031968519	hyp	int
RC04231f	[c] : 4ppan + ctp + cys-L --> 4ppcys + cmp + h + ppi	0.610343685283	0.424289054342	0.315245846369	0.313753362086	0.391430919805	0.422689581078	0.284392795223	na	na
RC04184f	thcrm_ce + acgal <==> gbside_ce + h2o	-0.0	-0.0	0.365979128098	0.182160039767	0.162791011775	0.161865275695	0.0747090945218	na	na
RC00571f	[c] : atp + nh4 + utp --> adp + ctp + (2) h + pi	0.517976671311	-0.0	0.510295372866	0.234078154283	0.310425754826	0.292477955431	0.166928387418	gon	int
RC04208f	[c] : atp + fpram --> adp + air + (2) h + pi	-0.0	-0.0	0.548466547854	-0.0	-0.0	-0.0	-0.0	int	na
TCE5408f	ptrc[e] <==> ptrc[c]	-0.0	-0.0	0.873163161019	0.747544965038	0.639761845352	0.584797624827	0.782539947281	int	na
RC04184r	thcrm_ce + acgal <==> gbside_ce + h2o	-0.0	-0.0	nan	0.181881560415	0.162536258286	0.161611691249	0.0745799023778	na	na
TCE5375f	atp[c] <==> atp[e]	0.712193037603	0.688568957584	0.887264350029	0.705368097264	0.701019945169	0.701883490808	0.719993402696	na	na
RC09319f	[g] : gdpfuc + nm2masn --> fnm2masn + gdp + h	0.334956259548	0.215713410699	0.18578402232	0.359347275556	0.342005250396	0.432856242771	0.271947446822	na	na
TCE0464f	hista[e] <==> hista[c]	nan	nan	nan	nan	nan	nan	nan	na	na
TCE5375r	atp[c] <==> atp[e]	0.973982700173	0.990908220003	1.0	0.975105357801	0.988211740976	0.981779436975	0.990742219295	na	na
TCE5415f	1mncam[e] --> 1mncam[c]	nan	nan	nan	nan	nan	nan	nan	na	na
RC02957f	[c] : glac + (2) h2o + nad <==> glcr + (3) h + nadh	0.629891829985	0.51822928818	0.77880220112	0.552212805298	0.411583754682	0.723110991151	0.539363265045	na	na
BIO0007f	[c]: ocdca <==> Rtotal7	0.0071552866791	0.035573246672	0.644461385978	0.0488149127539	0.00865603652319	0.033021631535	0.00666458354467	int	na
RM02530r	[m] : gthrd + mthgxl <==> lgt-S	nan	nan	nan	nan	nan	nan	nan	na	na
RC01315f	[c] : h2o + pchol --> Rtotal2 + h + lpchol	0.442635379205	0.295044784373	0.304564467428	0.286489752167	0.265673954507	0.302148087173	0.306799798599	na	na
TCM0219f		nan	nan	nan	nan	nan	nan	nan	na	na
RMC0105f	[m] : (2) coa + (2) h2o + (2) nad + (2) fad + fa9p0isocoa --> (2) accoa + (2) h + (2) fadh2 + (2) nadh + ivcoa	0.00275146719026	0.0196126598564	0.278773893487	0.0506875904272	0.0883866230374	0.105677642303	0.0342942130774	na	na
BIO0007r	[c]: ocdca <==> Rtotal7	-0.0	-0.0	nan	-0.0	-0.0	-0.0	-0.0	na	na
RM02530f	[m] : gthrd + mthgxl <==> lgt-S	0.813554849974	-0.0	0.251637592962	-0.0	0.4409696591	0.338231156724	0.404300530763	gon	na
TCM0222f	dadp[c] + dcdp[m] --> dadp[m] + dcdp[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	na	na
RC00888f	[c] : gdpmann --> gdpddman + h2o	0.313907138758	0.259011885217	0.185849167332	0.370024203682	0.429667742291	0.254248216194	0.296142027567	na	na
RC00291r	[c] : udpg <==> udpgal	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
RM01282f	[m] : etfox + pmtcoa <==> etfrd + hdd2coa	0.370620079324	-0.0	0.672646104202	0.158478226204	0.382646751645	0.660467290504	0.162659041751	int	mus
TCM0077f	coa[c] <==> coa[m]	-0.0	0.00618661186471	0.434235991583	0.380997203834	0.32784068144	0.317185981288	0.231511120227	na	na
TCM0066f	dadp[m] + dgdp[c] --> dadp[c] + dgdp[m]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	na	na
RC07140f	[c] : hmgth + nadp <==> Sfglutth + h + nadph	0.561573685413	0.575273097321	0.984528470683	0.417338956829	0.516670409872	0.422251646537	0.304489553734	int	na
RM01282r	[m] : etfox + pmtcoa <==> etfrd + hdd2coa	nan	nan	nan	nan	nan	nan	nan	na	na
RCC0172f	[r]: pcollg_mod --> pcollg_diS	0.368463042318	0.257115573863	0.216036806671	0.38648143603	0.384351371106	0.397704495389	0.264908871074	na	na
RC00291f	[c] : udpg <==> udpgal	0.155980471682	0.0628161937035	0.0442333490922	0.0948805146881	0.137849526575	0.0993431524429	0.0839211613104	na	na
RC02668f	[c] : h2o + hLkynr --> 3hanthrn + ala-L	-0.0	-0.0	-0.0	-0.0	0.89586135977	-0.0	-0.0	hyp	na
RC01909f	[c] : atp + pydxn --> adp + h + pdx5p	0.923663319899	0.529097761801	-0.0	-0.0	0.581656920481	-0.0	0.70403161941	gon	neu
RC07140r	[c] : hmgth + nadp <==> Sfglutth + h + nadph	0.561573685413	0.575273097321	0.993231032609	0.417338956829	0.516670409872	0.427141311486	0.304489553734	int	na
TCM0077r	coa[c] <==> coa[m]	0.116479802794	0.250720892288	-0.0	0.227646581661	0.284464531784	0.259759502078	-0.0	na	na
RMC0014f	[m] : 2oxoadp + coa + nad --> co2 + glutcoa + nadh	0.331409450274	0.222563456463	0.555160928842	0.285432375042	0.44051052164	0.398823044672	-0.0	int	na
TCM1051r	trp-L[c] <==> trp-L[m]	nan	nan	nan	nan	nan	nan	nan	na	na
TCM0135r	val-L[c] <==> val-L[m]	-0.0	0.278985954132	0.863788288853	0.747113070142	0.436592208847	0.997910046278	0.657536048651	mus	int
RC04807f	[c] : h + nadph + o2 + xoltriol --> h2o + nadp + xoltetrol	-0.0	0.400501960006	0.130679950145	0.0862200460667	0.374015350393	0.0417603557977	-0.0	gli	hyp
RC06238f	[c] : gdpmann + m1mpdol --> gdp + h + m2mpdol	0.546274221501	0.262441112426	0.190079217736	0.344386815397	0.417208545014	0.267252184674	0.289524457911	na	na
RC00235f	[c] : atp + ac + coa --> amp + ppi + accoa	0.436340249003	0.608470291651	0.464312381417	0.359837324523	0.404613263334	0.285305146317	0.712493939242	neu	gli
RC03104r	[c] : mercplac + nad <==> h + mercppyr + nadh	-0.0	0.35374431476	-0.0	0.142886959955	0.337424841663	0.760514748775	0.79165428304	neu	mus
TCM0135f	val-L[c] <==> val-L[m]	0.0115123220728	0.207661244317	0.832194256829	0.649278425006	0.351206929618	0.980414852867	0.494367203397	mus	int
RC05577f	[c] : asp-L + atp + trnaasp --> amp + asptrna + ppi	0.384166859189	0.267926009538	0.214442772421	0.392708666927	0.375832896637	0.444926753329	0.298695627299	na	na
RC03104f	[c] : mercplac + nad <==> h + mercppyr + nadh	nan	nan	nan	nan	nan	nan	nan	na	na
RMC0009f	[m] : 3snpyr + h2o --> h + pyr + so3	-0.0	-0.0	-0.0	-0.0	0.663083649962	-0.0	-0.0	hyp	na
RC04496f	amet + protSfarC --> ahcys + protSfarCmet + h	0.337263334779	0.229592531095	0.167086063013	0.348032838346	0.326281005916	0.47635839215	0.272173010917	na	na
TCE5383f	gluside_ce[c] <==> gluside_ce[e]	0.284359958271	0.168695323232	0.376090851129	0.426606132639	0.189456007548	0.815508931743	0.203837901267	mus	na
TCM1034r	3mob[c] <==> 3mob[m]	-0.0	0.198562511318	0.831891044644	0.633597862872	0.3439821747	0.978448681332	0.466048844405	mus	int
TCM1069r	mlthf[c] <==> mlthf[m]	1.0	0.447319882313	0.895235280626	0.286091609527	0.890878388532	0.291368291192	0.37626681079	gon	na
TCM0151f	chsterol[c] <==> chsterol[m]	-0.0	0.846574074746	-0.0	-0.0	0.879679918576	-0.0	0.800648761328	na	na
TCE0507f	cyan[e] <==> cyan[c]	0.649357992168	-0.0	0.620614011161	0.4755271766	0.771622474363	0.639410066609	-0.0	na	na
RC02124f	retinol + nad <==> retinal + nadh + h	0.0608897992244	0.164991760728	0.997043451681	0.111925039233	0.120810876072	0.39600406966	0.0508165327143	int	mus
DMN0046f	7thf -->	0.800097097782	0.500117642297	0.627835422064	0.642971757941	0.74507239231	0.873498440514	0.647056086534	na	na
TCM0059f	cyan[c] <==> cyan[m]	0.693372606708	-0.0	0.41381595192	0.300454955376	0.964678457502	0.539927363581	-0.0	hyp	gon
TCM1034f	3mob[c] <==> 3mob[m]	0.328461170805	0.272200419375	0.848610630028	0.725740974855	0.426675411786	0.984547035595	0.639263528585	mus	int
TCM1069f	mlthf[c] <==> mlthf[m]	1.0	0.431690344875	0.839500845816	0.297667264933	0.890878388532	0.298336293421	0.400136052417	gon	na
RM00239f	[m] : atp + glu-L --> adp + glu5p	-0.0	-0.0	0.473836250651	-0.0	0.111089230761	-0.0	-0.0	int	hyp
RC03435f	[c] : h2o + pail45p --> dag_pl + h + mi145p	0.214927441736	0.314934101696	0.216194986865	0.321081091887	0.234807307855	0.141657566676	0.462321874548	na	na
RC08767f	[c] : coa + 4cmcoa + h2o + nad --> 4hbzcoa + accoa + h + nadh	0.0415354299769	0.03315311192	0.781295573322	-0.0	0.538455811099	-0.0	0.0427035120106	int	hyp
TCM0059r	cyan[c] <==> cyan[m]	-0.0	-0.0	0.171183881807	-0.0	0.316170076334	-0.0	-0.0	na	na
TCE0507r	cyan[e] <==> cyan[c]	-0.0	-0.0	0.000592307283746	-0.0	1.0	-0.0	-0.0	hyp	na
RC01737f	[c] : atp + glcn --> adp + 6pgc + h	0.666237252847	0.530764503472	-0.0	0.549562116627	-0.0	0.321344046877	0.468826657663	gon	na
RM08775f	[m] : 2np6mobq_me + h + nadph + o2 --> 2npmhobq + h2o + nadp	0.316174329623	0.306460554096	0.33962071373	-0.0	0.35260503065	-0.0	0.270943329111	na	na
RMC0023f	[m] : (4) atp + (4) glu-L + thf --> 5thf + (4) adp + (4) h + (4) pi	0.79545473719	0.36311207386	0.606941468639	0.484831763438	0.678363657622	0.823376025451	0.549305696013	mus	gon
RC04313f	peptmelys + h2o --> pepX + tmlys	0.980804401817	0.921866593127	0.58594323184	0.866500162657	0.887019914364	0.778129557979	0.563410852284	na	na
TCM1051f	trp-L[c] <==> trp-L[m]	0.334351790257	0.221073357879	0.187703952889	0.344221449944	0.338111694557	0.456074956852	0.272783983021	na	na
TCM5049f	arachdcrn[c] --> arachdcrn[m]	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
RC01357f	[c] : acac + atp + coa --> aacoa + amp + ppi	-0.0	0.0551466380778	0.610293493467	0.0795148659112	0.121918343382	0.0738952723016	0.0653797768552	int	na
SNK0029f	retpalm-cis-11 -->	-0.0	-0.0	0.784427690881	0.647431869112	-0.0	-0.0	0.664814941181	int	na
RMC0154f	[m] : coa + pcrn --> crn + ppcoa	-0.0	0.163733006206	0.7226273858	0.233351138273	0.240767503358	0.227774980202	0.135256766081	int	na
RC03018f	[c] : atp + pnto-R --> 4ppan + adp + h	0.363135328023	0.228831684988	0.351237679944	0.209491879412	0.231669931547	0.230732195486	0.246310355268	na	na
RC03648f	[c] : asn-L + atp + trnaasn --> amp + asntrna + ppi	0.408831420213	0.257498599448	0.215342604795	0.395220751626	0.360051497309	0.45824365173	0.286821965081	na	na
RC10928f	[c]: pail35p + h2o --> pail5p + pi	0.167406238013	0.351751047436	0.460317531676	0.365117787822	0.268172833558	0.155736014988	0.329712761836	na	na
RC02748f	[c] : din + pi <==> 2dr1p + hxan	-0.0	0.758219186166	0.756688631247	-0.0	0.137210560725	-0.0	-0.0	gli	int
DMN0026f	retinal -->	1.0	1.0	1.0	1.0	1.0	1.0	1.0	na	na
RM00112r	nadh[m] + nadp[m] <==> nad[m] + nadph[m]	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.305008035842	na	na
TCE7666r	mhista[c] <==> mhista[e]	-0.0	-0.0	0.123506389259	-0.0	-0.0	-0.0	-0.0	na	na
RM05051f	[m] : 4hglusa + h2o + nad --> e4hglu + (2) h + nadh	0.413316699355	0.358784605421	0.318754783436	0.412964869969	0.27545017798	0.775543274799	0.427216789959	mus	na
TCE1127f	so4[e] --> so4[c]	nan	nan	nan	nan	nan	nan	nan	na	na
TCE0370f	mercplaccys[c] --> mercplaccys[e]	-0.0	0.599562031594	-0.0	0.394123918229	0.644562157227	0.909826100893	0.772317646658	mus	neu
RCC0165f	[x] : o2 + pmtcoa --> h2o2 + hdd2coa	-0.0	-0.0	0.615431704905	-0.0	0.112272049597	-0.0	-0.0	int	hyp
TCM0183r	glx[c] <==> glx[m]	0.233850504424	1.0	1.0	1.0	1.0	1.0	1.0	na	na
TCE5412f	thymd[e] <==> thymd[c]	0.746962085162	-0.0	0.505986852562	0.765804857184	0.592381035496	-0.0	0.807376161738	na	na
RC00185f	[c] : adn + atp --> adp + amp + h	0.355201350976	0.0583040239906	0.370583938012	0.177415993057	0.496587498625	0.12660000566	0.0379790463234	hyp	na
TCE0576r	vacc[e] <==> vacc[c]	nan	nan	1.0	nan	nan	nan	nan	na	na
RC01410r	cyan + acald + nh4 <==> aprop + h2o	-0.0	-0.0	-0.0	-0.0	1.0	-0.0	-0.0	hyp	na
RM00112f	nadh[m] + nadp[m] <==> nad[m] + nadph[m]	-0.0	-0.0	0.940412080487	-0.0	-0.0	-0.0	-0.0	int	na
RC03719f	[x] : cholcoaone + coa --> cholcoa + ppcoa	-0.0	-0.0	0.562169383839	0.0186555841903	0.119454182082	0.0165266880727	-0.0	int	hyp
RC01108f	[c] : dhdascb + (2) gthrd --> ascb-L + gthox	0.590260417558	0.633358811161	0.860600358846	0.722473707271	0.680114614796	0.470065163869	0.575688655439	na	na
DMN1006f	gpail -->	0.245171792156	-0.0	0.214535279515	0.254948146773	0.466735795282	-0.0	0.234456013388	hyp	na
TCM1290f	thf[c] <==> thf[m]	0.946260866177	0.58572442756	0.808882959506	0.266950459823	0.881084488308	0.351466497404	0.356046558291	gon	hyp
RC02914f	[c] : h2o + urcan --> 4izp	-0.0	-0.0	-0.0	-0.0	1.0	-0.0	-0.0	hyp	na
RC10065r	(2.0) atp + mi145p <==> (2.0) adp + mi13456p + (2) h	nan	nan	nan	nan	nan	nan	nan	na	na
RM01975r	[m] : aacoa + h + nadh <==> 3hbcoa + nad	0.0906465334546	0.109764359375	0.688139479317	0.226845065221	0.310563163439	0.36552719281	0.0358780775164	int	na
RC03376r	[r] : akg + o2 + pcollglys <==> co2 + pcollg5hlys + succ	nan	nan	nan	nan	nan	nan	nan	na	na
RM04188f	[m] : 2mop + glu-L <==> 3aib + akg	-0.0	-0.0	0.288452541488	-0.0	0.195955924751	0.970966955625	0.170924113769	mus	int
TCM1290r	thf[c] <==> thf[m]	0.91452764315	0.682993995213	0.995849375052	0.267851366814	0.973044538256	0.268443688552	0.358075987468	na	na
TCM2004f	pe[c] <==> pe[m]	nan	nan	nan	nan	nan	nan	nan	na	na
RC02978f	[c] : 3dsphgn_ce + h + nadph --> nadp + sphgn_ce	0.352773971912	0.193961146982	0.596697405045	0.495436520008	0.290200997694	0.282449614103	0.18805476311	int	pha
RC00582f	[c] : h2o + pser-L --> pi + ser-L	0.0883666460724	0.297894302763	0.726002660479	0.187007373376	0.659322139876	0.0641679841157	0.574167294582	int	hyp
RC03376f	[r] : akg + o2 + pcollglys <==> co2 + pcollg5hlys + succ	0.357482111632	0.24624336781	0.199683825334	0.331615558364	0.331362542273	0.468774861774	0.254826806583	na	na
RC10065f	(2.0) atp + mi145p <==> (2.0) adp + mi13456p + (2) h	0.295729433767	0.460323148259	0.321472423457	0.457873658272	0.364679484248	-0.0	0.507511708557	na	na
RM01975f	[m] : aacoa + h + nadh <==> 3hbcoa + nad	nan	nan	nan	nan	nan	nan	nan	na	na
TCE0486r	(2) na1[e] + so4[e] <==> (2) na1[c] + so4[c]	0.878596647343	0.824417324803	0.885983662713	0.908626242198	0.861845282882	0.968084410028	0.853943935534	na	na
RCC0224f	[c] : ascr18 + o2 + h2o + nad + coa --> ascr10 + h2o2 + nadh + accoa + h	-0.0	-0.0	0.606843524744	-0.0	0.177673119928	-0.0	-0.0	int	hyp
RC03361f	[c] : atp + pail --> adp + h + pail4p	0.215169654819	0.415321839101	0.630882015554	0.354754657322	0.469927184157	0.248522240899	0.39281841974	int	na
RM00369f	[m] : ala-L + glx <==> gly + pyr	0.0665088777033	0.110476485473	-0.0	0.197554571191	0.146452595801	1.0	0.0912573982714	mus	na
RC00100r	nadh + h + (2) ficytb <==> nad + (2) focytb	0.479979560872	0.519015949038	0.523869722034	0.319578093457	0.615291163158	0.105557206622	0.199523732608	na	na
TCE5040r	7a3o4chlstnt[e] <==> 7a3o4chlstnt[c]	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
RM00369r	[m] : ala-L + glx <==> gly + pyr	0.0869813287902	0.13477717117	0.314144902509	0.232601322016	0.174857280643	0.877838388884	0.113904970183	mus	int
TCE1130f	melib[e] --> melib[c]	-0.0	-0.0	0.297221179414	0.577605279786	0.639435904427	1.0	-0.0	mus	na
RM05578f	[m] : atp + glu-L + trnaglu --> amp + glutrna + ppi	0.348207108526	0.234207505003	0.194724189213	0.345203530317	0.324454830405	0.481305376621	0.276653097925	na	na
RC00417r	uacgam + pepasn <==> udp + pepasp_acgamam + h	-0.0	0.0882360246357	0.0710653163042	0.144756489428	0.0460611120741	0.150657344726	0.135719748554	na	na
RC01819f	[c] : man6p <==> f6p	0.546300653943	0.407123554928	0.314650037327	0.283514450268	0.611165281822	0.28673068112	0.384840242962	na	na
TCE5502r	i[e] <==> i[c]	-0.0	-0.0	1.0	-0.0	-0.0	-0.0	-0.0	int	na
RC00431r	[c] : gtp + oaa <==> gdp + pep + co2	0.0359901767357	0.158818999629	0.440041870994	0.205696965282	0.493199675035	0.86635416841	0.733741536935	mus	neu
RC02484r	[c] : duri + pi <==> 2dr1p + ura	0.281000689968	0.918583545253	0.621409887523	0.360565180815	0.256065777792	-0.0	0.686480580519	gli	na
RCC0081f	[c] : h2o + pa_tag --> dag_tag + pi	0.334902444354	0.371562199393	0.422901816547	0.301736504182	0.255241546598	0.252089508505	0.305393058023	na	na
RC00417f	uacgam + pepasn <==> udp + pepasp_acgamam + h	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	na	na
TCE5105f	atp[c] + cbl1[c] + h2o[c] --> adp[c] + cbl1[e] + h[c] + pi[c]	nan	nan	nan	nan	nan	nan	nan	na	na
RC02484f	[c] : duri + pi <==> 2dr1p + ura	0.28247855733	0.830079816266	0.765521102305	0.358056801516	0.248701968586	-0.0	0.621855099355	gli	int
