	rxn	Gonad	Glia	Intestine	Pharynx	Hypodermis	Body_wall_muscle	Neurons	primary	secondary
TCE1206r	gam6p[e] <==> gam6p[c]	0.638799082009	0.379221308836	0.576330547473	0.554007779442	0.536807355482	0.527498038811	0.618425054975	NA	NA
TCM1284f	glu-L[c] <==> glu-L[m]	0.903318481987	0.544848032834	0.756149253442	0.762011791963	0.818711940492	0.916056760685	0.930509489615	NA	NA
TCE0729f	hco3[c] + prostgd2[e] <==> hco3[e] + prostgd2[c]	-0.0	-0.0	nan	-0.0	-0.0	-0.0	-0.0	NA	NA
RM00943f	[m] : atp + for + thf <==> 10fthf + adp + pi	0.0445560788491	0.547381746409	0.812203299742	-0.0	0.88682410969	-0.0	0.175272386394	hyp	int
RC00529r	[c] : atp + h + so4 <==> aps + ppi	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCE1206f	gam6p[e] <==> gam6p[c]	0.931635196059	0.787563007806	0.789414049022	0.466836132052	0.224884285067	-0.0	-0.0	gon	NA
RC00867f	[c] : atp + fru --> adp + f6p + h	0.544402606086	0.24559965926	0.495881848956	0.515694951002	0.318977724473	0.475436786346	0.679517542926	NA	NA
RC01023r	[c] : accoa + chol <==> ach + coa	-0.0	-0.0	nan	-0.0	-0.0	-0.0	-0.0	NA	NA
TCE1186r	fum[e] <==> fum[c]	0.613235608164	0.603628808311	0.771039301435	0.62751766087	0.566068949412	0.815840316013	0.666077839988	NA	NA
DMN0086f	[m] : cbl1 -->	nan	nan	nan	nan	nan	nan	nan	NA	NA
RCC0129f	[c] : atp + coa + Rtotal3 --> amp + ppi + Rtotal3coa	0.460625749026	0.279236699123	0.645381625351	0.311308374764	0.42010423954	0.6376467704	0.310808988912	int	mus
RC02057f	[c] : cdpea + dag_pl <==> cmp + h + pe	0.45468321926	-0.0	0.454162846445	-0.0	0.26790381695	0.401792546703	0.3059385438	NA	NA
RM02313f	[m] : h2o + nad + saccrp-L <==> L2aadp6sa + glu-L + h + nadh	-0.0	-0.0	-0.0	-0.0	0.719507824035	-0.0	-0.0	hyp	NA
TCE1186f	fum[e] <==> fum[c]	0.794126207004	0.799787405706	0.835730794239	0.831439312509	0.709661950873	1.0	0.882530221489	NA	NA
RC01054f	[c] : adprib + h2o --> amp + (2) h + r5p	0.666124831441	0.536693588717	-0.0	0.487409568016	0.497596317983	-0.0	0.501646278404	NA	NA
RC01023f	[c] : accoa + chol <==> ach + coa	-0.0	0.0202668067271	0.0290134281017	0.0667248991488	0.033013267295	0.0121031984525	0.748612001016	neu	NA
BIO0103f	[c]: (0.237144) collg + (0.019129) DNA + (0.068686) Glycans + (0.221119) RNA + (0.152058) PhosphoL + (0.0001) biomass_minor + (1.349791) prot_mito + (4.717767) prot_other --> Biomass	0.448160490337	-0.0	-0.0	-0.0	0.328449313837	-0.0	-0.0	gon	hyp
RC02057r	[c] : cdpea + dag_pl <==> cmp + h + pe	0.447876496784	0.0519594084847	0.470586697973	0.0492939131665	0.263589108806	0.339850994737	0.345039577864	NA	NA
RM02313r	[m] : h2o + nad + saccrp-L <==> L2aadp6sa + glu-L + h + nadh	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC01829f	[c] : s17bp <==> dhap + e4p	-0.0	0.250577155683	0.328381724261	0.314511759396	0.308039265515	0.654727523546	0.535682121423	mus	neu
RC01132f	[c] : hxan + prpp --> imp + ppi	0.12292587145	0.535607982684	0.11921668558	-0.0	0.0898132457612	-0.0	0.0925575119208	gli	NA
RC03718f	[x] : cholcoa + gly --> coa + gchola	-0.0	-0.0	-0.0	0.0393171725483	-0.0	-0.0	-0.0	NA	NA
RC09036r	Rtotal2coa + lpglyc <==> coa + pglyc	nan	nan	0.48629943577	nan	nan	nan	nan	NA	NA
RC01030f	[c] : g3pc + h2o --> chol + glyc3p + h	0.621487387911	0.514315308597	0.848169379212	0.437192270484	0.488488853448	0.437394205405	0.578722089419	int	NA
TCM1291f	pro-L[c] <==> pro-L[m]	0.00761462521119	0.00482835095592	0.00688664777557	0.622825040184	0.00501711225219	0.947798333403	0.731278345608	mus	neu
RC09036f	Rtotal2coa + lpglyc <==> coa + pglyc	0.754184712779	0.542779033991	nan	0.760900475091	0.658762893174	0.749286861718	0.532517071042	NA	NA
RC01154f	accoa + ptrc --> coa + aprut + h	0.0351144871321	-0.0	-0.0	-0.0	0.453432134593	-0.0	-0.0	hyp	NA
TCE5343f	phpyr[e] <==> phpyr[c]	0.970316227822	1.0	0.995679187066	0.669596752365	0.914092451558	0.983773027738	0.98426316749	NA	NA
RC04886r	ind56qn + o2 <==> eumelanin + h2o	nan	nan	nan	nan	nan	nan	nan	NA	NA
DMN1001f	35diotyr -->	-0.0	0.829899905304	-0.0	-0.0	-0.0	0.777658931186	-0.0	gli	mus
TCE1179r	abt[e] <==> abt[c]	-0.0	0.809378634795	0.785931489725	0.734733915747	0.790343285917	0.382009594765	0.529948860098	NA	NA
RC04886f	ind56qn + o2 <==> eumelanin + h2o	-0.0	0.415552239864	-0.0	0.135341449355	1.0	-0.0	-0.0	hyp	gli
TCE1179f	abt[e] <==> abt[c]	-0.0	0.974236556373	0.944500267574	0.885198989463	0.884398785948	0.41980579942	0.612494588659	NA	NA
UPK0102r	(2.531736) sideMet[e] + argp[c] <-- 	0.0282726913723	-0.0	1.0	0.0278663581125	0.602033381337	0.0372305247675	0.0213755133057	int	hyp
RC07109r	eet + h2o <==> dhet	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCE5353f	ethamp[e] <==> ethamp[c]	0.507418124606	-0.0	1.0	-0.0	0.684009607757	0.878631123944	0.396321015793	int	mus
TCE5328f	tmlys[c] <==> tmlys[e]	0.987462615012	0.946510770193	0.571049947495	0.90127328258	0.921541701086	0.840954874967	0.550563512984	NA	NA
RC01687f	[c] : taur + gthrd <==> cgly + glutaur	0.0374341988773	0.774259450026	0.326472487424	0.501292841832	0.191756061163	0.258480178907	0.117166332793	gli	pha
RC06983f	[c] : hmgth + nad <==> Sfglutth + h + nadh	0.561573685413	0.575273097321	0.984528470683	0.417338956829	0.516670409872	0.422950360714	0.304489553734	int	NA
TCE5353r	ethamp[e] <==> ethamp[c]	0.545492912143	0.778784600011	0.508982762786	0.38528603038	0.398732527427	0.571198666051	0.600744079805	gli	NA
RC07109f	eet + h2o <==> dhet	-0.0	-0.0	0.729942166984	-0.0	0.208937165618	-0.0	-0.0	int	hyp
RCC0065f	dlnlcgcoa + (2) focytb + o2 --> arachdcoa + (2) ficytb + (2) h2o	0.0627705784894	0.103318997905	0.704112421442	0.099587760973	0.355509609957	-0.0	0.0885819791323	int	hyp
RCC0250f	[c] : atp + h2o --> adp + h_pumped + pi	0.0908673334588	0.728418798546	-0.0	0.123539523386	0.293518241198	-0.0	0.302891960628	gli	NA
TCM0220f		nan	nan	nan	nan	nan	nan	nan	NA	NA
TCE5328r	tmlys[c] <==> tmlys[e]	-0.0	-0.0	0.933935350313	-0.0	0.757191806631	0.702361660992	0.692973544334	int	NA
RC01687r	[c] : taur + gthrd <==> cgly + glutaur	nan	nan	nan	nan	nan	nan	nan	NA	NA
RCC0170f	[r]: (2.0) gtp + (0.324) atp + (2.324) h2o + (0.072072) alatrna + (0.048116) argtrna + (0.033015) asntrna + (0.049284) asptrna + (0.027047) cystrna + (0.049537) glutrna + (0.046288) glntrna + (0.195952) glytrna + (0.014203) histrna + (0.027694) iletrna + (0.033232) leutrna + (0.036365) lystrna + (0.017249) mettrna + (0.017276) phetrna + (0.167533) protrna + (0.051072) sertrna + (0.042924) thrtrna + (0.004785) trptrna + (0.022921) tyrtrna + (0.043435) valtrna --> (0.921682) pcollg_rest + (0.006239) pcollglys + (0.072079) pcollgpro + (2.0) gdp + (0.324) adp + (3.324) h + (2.324) pi + (0.072072) trnaala + (0.048116) trnaarg + (0.033015) trnaasn + (0.049284) trnaasp + (0.027047) trnacys + (0.049537) trnaglu + (0.046288) trnagln + (0.195952) trnagly + (0.014203) trnahis + (0.027694) trnaile + (0.033232) trnaleu + (0.036365) trnalys + (0.017249) trnamet + (0.017276) trnaphe + (0.167533) trnapro + (0.051072) trnaser + (0.042924) trnathr + (0.004785) trnatrp + (0.022921) trnatyr + (0.043435) trnaval	0.450415475943	0.288211800184	0.246478382613	0.41705561068	0.31626472476	0.528632872979	0.312286884604	NA	NA
RC00658f	[c] : 2pg <==> pep + h2o	0.256693914663	0.358705322385	0.324149441638	0.67900912089	0.445810661185	0.85285340342	0.883062088132	neu	mus
RC00685f	[c] : h + trp-L --> co2 + trypta	0.943040903576	0.780034696838	-0.0	0.298551255786	0.469816189562	-0.0	1.0	neu	gon
RC02082f	[c] : (2) h + hmgcoa + (2) nadph <==> coa + mev-R + (2) nadp	0.420708436934	0.266073082047	0.579314746338	0.328125469357	0.261800247676	0.409848844002	0.286354194197	NA	NA
TCE5114f	srtn[e] --> srtn[c]	-0.0	-0.0	nan	-0.0	-0.0	-0.0	-0.0	NA	NA
RC02142f	[c] : prpp + xan --> ppi + xmp	0.123016725577	0.536003848868	0.119287467488	-0.0	0.0898796264501	-0.0	0.0926259208883	gli	NA
TCE0712f	4hphac[c] <==> 4hphac[e]	-0.0	-0.0	0.159379135375	-0.0	-0.0	-0.0	-0.0	NA	NA
RC01005f	[c] : dolp + udpg --> dolglcp + udp	0.563562998842	0.207484149983	0.168520310247	0.31879505815	0.433511502189	0.324407261226	0.272059403717	gon	hyp
RC02732f	[c] : atp + f6p --> adp + f26bp + h	0.688397862926	0.146067578478	0.435635521758	0.111707369224	0.332357269578	0.96503251523	0.286718446141	mus	gon
RC03161f	[c]: atp + fuc-L --> adp + fuc1p-L + h	-0.0	0.232642613532	0.151585537401	-0.0	0.382087293821	0.312227725308	0.318066424765	NA	NA
RC00658r	[c] : 2pg <==> pep + h2o	0.228178388674	0.321235977033	0.31423950531	0.609388712476	0.399475531245	0.745799764566	0.782674788512	neu	mus
RC02082r	[c] : (2) h + hmgcoa + (2) nadph <==> coa + mev-R + (2) nadp	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCE0712r	4hphac[c] <==> 4hphac[e]	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCM5015f	fa9p0isocrn[c] --> fa9p0isocrn[m]	-0.0	-0.0	0.36395757032	-0.0	0.0338777514607	-0.0	-0.0	int	NA
RC00416r	[c] : acgam1p + h + utp <==> ppi + uacgam	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	NA	NA
RC02251f	[c] : Rtotal3coa + dag_tag --> coa + tag	0.588160081717	0.33685648273	0.635352934562	0.314305778245	0.48219755689	0.661539384002	0.404756414197	NA	NA
TCE5362r	3mob[e] <==> 3mob[c]	-0.0	0.267356738029	0.861715788954	0.702454434533	0.44270001467	0.976029022985	0.51968518783	mus	int
RC01814f	thbpt + trp-L + o2 --> 5htrp + dhbpt + h2o	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.81540958601	neu	NA
RCC0167f	[x] : o2 + ddcacoa --> h2o2 + dd2coa	-0.0	-0.0	0.584458005692	-0.0	0.0872210254287	-0.0	-0.0	int	hyp
RC00961r	[c] : h2o + idp <==> h + imp + pi	0.355245034084	0.27754853958	0.364025963198	0.599924515524	0.379139227565	0.126956960738	0.107368873779	pha	NA
TCE5362f	3mob[e] <==> 3mob[c]	0.374416357151	0.380155319036	0.892665860783	0.810975726884	0.548817096155	0.991024409464	0.742645575206	mus	int
TCE9072r	stachyose[c] <==> stachyose[e]	-0.0	-0.0	0.247087127843	-0.0	-0.0	-0.0	-0.0	NA	NA
RM03858r	[m] : 3otdcoa + coa <==> accoa + ddcacoa	nan	nan	nan	nan	nan	nan	nan	NA	NA
RCC0107f	[x] : (3) coa + (3) h2o + (3) nad + (3) o2 + fa17c9coa --> (3) accoa + (3) h + (3) h2o2 + (3) nadh + fa11c3coa	-0.0	-0.0	0.825114075769	-0.0	-0.0	-0.0	-0.0	int	NA
TCM5002f	ttdcrn[c] --> ttdcrn[m]	0.00115460172417	0.00921601212643	0.499064398243	0.241953641076	0.439874696586	0.557960630426	0.0213609233713	mus	NA
RM03858f	[m] : 3otdcoa + coa <==> accoa + ddcacoa	0.00219139180317	0.0143378238433	0.477290208556	0.228210259013	0.473816285446	0.735983891856	0.0194208109232	mus	NA
TCE0453f	uri[e] <==> uri[c]	0.824220467644	0.471599470966	0.505003061417	0.701681405997	0.459302799787	0.797301851391	0.631447601642	NA	NA
TCE9072f	stachyose[c] <==> stachyose[e]	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCE0697f	(3) ala-B[c] + atp[c] + h2o[c] --> adp[c] + (3) ala-B[e] + h[c] + pi[c]	-0.0	0.0847978558047	0.265657481588	0.157694499488	0.118568312575	0.479434436472	0.92663058093	neu	mus
TCE5351f	3uib[c] <==> 3uib[e]	-0.0	-0.0	-0.0	-0.0	1.0	0.911912781471	-0.0	hyp	mus
RC01787f	[c] : glc-D + h + nadph <==> nadp + sbt-D	-0.0	0.8137421809	0.510702379494	0.603620609611	0.552634721245	0.191002793314	0.327902506968	gli	NA
RC06263f	[r] : dolglcp + g1m8mpdol --> dolp + g2m8mpdol + h	0.544141832368	0.196564864305	0.160163881614	0.316376054773	0.401044747427	0.304272986522	0.250594489594	gon	hyp
RCC0185f	[c] : frdp + (6) ipdp --> nonadp + (6) ppi	0.367080751952	0.333473907545	0.475531280942	-0.0	0.320531033385	-0.0	0.323968615419	int	NA
RC03005r	[c] : atp + h + nicrnt <==> dnad + ppi	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCE0464r	hista[e] <==> hista[c]	0.976471851306	0.89887991964	-0.0	0.516185829349	0.689565748777	-0.0	1.0	neu	gon
TCM5054f	odecrn[c] --> odecrn[m]	-0.0	-0.0	0.638444462842	-0.0	0.419511305442	0.0443751080401	-0.0	int	hyp
TCM0091f		nan	nan	nan	nan	nan	nan	nan	NA	NA
RC01268f	[c] : h2o + ncam --> nac + nh4	0.297798061288	0.38379128156	-0.0	1.0	0.179683208142	-0.0	0.353453678536	pha	NA
RC03005f	[c] : atp + h + nicrnt <==> dnad + ppi	0.217685169587	0.301569983083	0.406636217725	0.12291641175	-0.0	0.089760941058	0.239817769427	int	NA
RC01787r	[c] : glc-D + h + nadph <==> nadp + sbt-D	-0.0	0.9454791422	0.511962163106	0.537356654677	0.550431896829	0.222158169726	0.378705827847	gli	NA
RC05982f	[g] : m8masn + (4) h2o --> m4masn + (4) man	0.48862014736	0.223694786228	0.147007067292	0.351133144896	0.419645998337	0.26962354689	0.294637307749	NA	NA
RMC0112f	[m] : coa + tmndnccrn --> crn + tmndnccoa	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	NA	NA
TCE5408r	ptrc[e] <==> ptrc[c]	0.482649802131	0.487225048756	0.808241857159	0.572827304722	0.914094929437	0.550210495235	0.675031968519	hyp	int
RC04231f	[c] : 4ppan + ctp + cys-L --> 4ppcys + cmp + h + ppi	0.628014024583	0.436572840891	0.473318937587	0.322836979232	0.402580643395	0.434927060545	0.292851436185	NA	NA
RC04184f	thcrm_ce + acgal <==> gbside_ce + h2o	-0.0	-0.0	0.372803715747	0.0304973270547	0.0238353153301	0.041688628182	0.0236644793964	int	NA
RC00571f	[c] : atp + nh4 + utp --> adp + ctp + (2) h + pi	0.530837538856	-0.0	0.521729867325	0.240218882246	0.318451983225	0.299854485383	0.171294039451	gon	int
RC04208f	[c] : atp + fpram --> adp + air + (2) h + pi	-0.0	-0.0	0.587215784803	-0.0	-0.0	-0.0	-0.0	int	NA
TCE5408f	ptrc[e] <==> ptrc[c]	-0.0	-0.0	0.874921603642	0.751316354426	0.642989465291	0.587747948432	0.786487887526	int	NA
RC04184r	thcrm_ce + acgal <==> gbside_ce + h2o	-0.0	-0.0	nan	0.159128321511	0.0220047202952	0.151089808461	0.0213878160175	NA	NA
TCE5375f	atp[c] <==> atp[e]	0.732124175016	0.714956068334	0.891677244866	0.721781917951	0.731696626751	0.728468571851	0.735567986313	NA	NA
RC09319f	[g] : gdpfuc + nm2masn --> fnm2masn + gdp + h	0.38387816011	0.246937457233	0.216929371155	0.410466894502	0.252591044968	0.495867953071	0.311332552813	NA	NA
TCE0464f	hista[e] <==> hista[c]	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCE5375r	atp[c] <==> atp[e]	0.973982700173	0.990908220003	1.0	0.971823207733	0.988211740976	0.965765716289	0.985440887374	NA	NA
TCE5415f	1mncam[e] --> 1mncam[c]	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC02957f	[c] : glac + (2) h2o + nad <==> glcr + (3) h + nadh	0.634707252976	0.522191068775	0.785241039262	0.556434384483	0.414730247112	0.728639059823	0.543486611536	int	mus
BIO0007f	[c]: ocdca <==> Rtotal7	0.007316591788	0.0364246994076	0.647623271462	0.0499840120649	0.00584139479128	0.0338077555932	0.00679795780856	int	NA
RM02530r	[m] : gthrd + mthgxl <==> lgt-S	nan	nan	nan	nan	nan	nan	nan	NA	NA
RC01315f	[c] : h2o + pchol --> Rtotal2 + h + lpchol	0.452086049167	0.301390557409	0.692326320606	0.292587875985	0.271198250557	0.308684322968	0.313345895534	int	gon
TCM0219f		nan	nan	nan	nan	nan	nan	nan	NA	NA
RMC0105f	[m] : (2) coa + (2) h2o + (2) nad + (2) fad + fa9p0isocoa --> (2) accoa + (2) h + (2) fadh2 + (2) nadh + ivcoa	0.00278095331893	0.019879013706	0.281265033934	0.0507763057794	0.0413384146116	0.10594231444	0.0344982847774	NA	NA
BIO0007r	[c]: ocdca <==> Rtotal7	-0.0	-0.0	nan	-0.0	-0.0	-0.0	-0.0	NA	NA
RM02530f	[m] : gthrd + mthgxl <==> lgt-S	0.762896350044	-0.0	0.252984458791	-0.0	0.42614084897	0.337071990027	0.390388255254	gon	NA
TCM0222f	dadp[c] + dcdp[m] --> dadp[m] + dcdp[c]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA
RC00888f	[c] : gdpmann --> gdpddman + h2o	0.327150303232	0.269939119973	0.192267277067	0.385634843848	0.447657644799	0.264974480521	0.308635714695	NA	NA
RC00291r	[c] : udpg <==> udpgal	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	NA	NA
RM01282f	[m] : etfox + pmtcoa <==> etfrd + hdd2coa	0.37010276806	-0.0	0.672708452094	0.158478226204	0.382226726924	0.660467290504	0.164554391621	int	mus
TCM0077f	coa[c] <==> coa[m]	-0.0	0.00618508861296	0.435350191913	0.381392704239	0.328181001844	0.177266566966	0.231751444148	int	NA
TCM0066f	dadp[m] + dgdp[c] --> dadp[c] + dgdp[m]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA
RC07140f	[c] : hmgth + nadp <==> Sfglutth + h + nadph	0.561573685413	0.575273097321	0.984528470683	0.417338956829	0.516670409872	0.422251646537	0.304489553734	int	NA
RM01282r	[m] : etfox + pmtcoa <==> etfrd + hdd2coa	nan	nan	nan	nan	nan	nan	nan	NA	NA
RCC0172f	[r]: pcollg_mod --> pcollg_diS	0.41703236864	0.287127867529	0.247624465893	0.435940831172	0.302193579864	0.449779581053	0.296997981507	NA	NA
RC00291f	[c] : udpg <==> udpgal	0.158235311108	0.0637242588519	0.0446233909023	0.0962318093486	0.139682891389	0.100779247965	0.0851343179395	NA	NA
RC02668f	[c] : h2o + hLkynr --> 3hanthrn + ala-L	-0.0	-0.0	-0.0	-0.0	0.78312321297	-0.0	-0.0	hyp	NA
RC01909f	[c] : atp + pydxn --> adp + h + pdx5p	0.931062451829	0.533336172116	-0.0	-0.0	0.586316363159	-0.0	0.709671361427	gon	neu
RC07140r	[c] : hmgth + nadp <==> Sfglutth + h + nadph	0.561573685413	0.575273097321	0.993231032609	0.417338956829	0.516670409872	0.427141311486	0.304489553734	int	NA
TCM0077r	coa[c] <==> coa[m]	0.119794899798	0.257856584991	0.338721408071	0.234125563276	0.292560592169	0.267152439964	-0.0	NA	NA
RMC0014f	[m] : 2oxoadp + coa + nad --> co2 + glutcoa + nadh	0.331409450274	0.222563456463	0.556588310581	0.285432375042	0.44051052164	0.398823044672	-0.0	int	NA
TCM1051r	trp-L[c] <==> trp-L[m]	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCM0135r	val-L[c] <==> val-L[m]	-0.0	0.278985954132	0.863832943838	0.747113070142	0.436592208847	0.997910046278	0.657536048651	mus	int
RC04807f	[c] : h + nadph + o2 + xoltriol --> h2o + nadp + xoltetrol	-0.0	0.519177012271	0.130091946659	0.107394735623	0.339022442581	0.05172723146	-0.0	gli	hyp
RC06238f	[c] : gdpmann + m1mpdol --> gdp + h + m2mpdol	0.568085864972	0.272919864216	0.196221592977	0.358137496169	0.433781157886	0.277923033013	0.301084593835	gon	hyp
RC00235f	[c] : atp + ac + coa --> amp + ppi + accoa	0.448833962234	0.62589259764	0.479415222918	0.370140532519	0.416198539029	0.293474277379	0.732894750252	neu	gli
RC03104r	[c] : mercplac + nad <==> h + mercppyr + nadh	-0.0	0.353840457768	-0.0	0.142925794734	0.337516549255	0.760721446587	0.791869444164	neu	mus
TCM0135f	val-L[c] <==> val-L[m]	0.0114738085103	0.207661244317	0.832454835154	0.649278425006	0.351206929618	0.980414852867	0.494367203397	mus	int
RC05577f	[c] : asp-L + atp + trnaasp --> amp + asptrna + ppi	0.434710040289	0.302292812696	0.245511436077	0.442767960636	0.322506024825	0.502664954841	0.337011865499	NA	NA
RC03104f	[c] : mercplac + nad <==> h + mercppyr + nadh	nan	nan	nan	nan	nan	nan	nan	NA	NA
RMC0009f	[m] : 3snpyr + h2o --> h + pyr + so3	-0.0	-0.0	-0.0	-0.0	0.65973611967	-0.0	-0.0	hyp	NA
RC04496f	amet + protSfarC --> ahcys + protSfarCmet + h	0.393997841671	0.267954014986	0.198869356672	0.407088338582	0.284785179839	0.555983558472	0.318206861291	mus	NA
TCE5383f	gluside_ce[c] <==> gluside_ce[e]	0.284359958271	0.168695323232	0.385818965248	0.426606132639	0.18754742194	0.815508931743	0.200312174391	mus	NA
TCM1034r	3mob[c] <==> 3mob[m]	-0.0	0.198562511318	0.832128462494	0.633597862872	0.3439821747	0.978448681332	0.466048844405	mus	int
TCM1069r	mlthf[c] <==> mlthf[m]	1.0	0.447319882313	0.986288006438	0.286091609527	0.890878388532	0.291368291192	0.37626681079	gon	int
TCM0151f	chsterol[c] <==> chsterol[m]	-0.0	0.734871869001	-0.0	-0.0	0.753127497221	-0.0	0.709128083118	NA	NA
TCE0507f	cyan[e] <==> cyan[c]	0.649357992168	-0.0	0.62084579302	0.4755271766	0.771622474363	0.626809248984	-0.0	NA	NA
RC02124f	retinol + nad <==> retinal + nadh + h	0.0608897992244	0.164991760728	0.997043451681	0.111925039233	0.120810876072	0.39600406966	0.0507976176672	int	mus
DMN0046f	7thf -->	0.835095564099	0.521831789233	0.642685887787	0.664797623685	0.760213831147	0.911707685159	0.675360114524	mus	gon
TCM0059f	cyan[c] <==> cyan[m]	0.693353106464	-0.0	0.413862955046	0.300454955376	0.964678457502	0.539927363581	-0.0	hyp	gon
TCM1034f	3mob[c] <==> 3mob[m]	0.328461170805	0.272200419375	0.84810600829	0.725740974855	0.426675411786	0.984547035595	0.639263528585	mus	int
TCM1069f	mlthf[c] <==> mlthf[m]	0.910670642417	0.408237041204	0.842963306427	0.228430152796	0.825217771569	0.231231124078	0.357761343834	NA	NA
RM00239f	[m] : atp + glu-L --> adp + glu5p	-0.0	-0.0	0.48485245082	-0.0	0.113784969643	-0.0	-0.0	int	hyp
RC03435f	[c] : h2o + pail45p --> dag_pl + h + mi145p	0.222840844613	0.326529644853	0.223934669877	0.332723496486	0.243356674615	0.146869880053	0.47930101452	NA	NA
RC08767f	[c] : coa + 4cmcoa + h2o + nad --> 4hbzcoa + accoa + h + nadh	0.0417215507227	0.0333016714009	0.791387488203	-0.0	0.540868637865	-0.0	0.042500755456	int	hyp
TCM0059r	cyan[c] <==> cyan[m]	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	NA	NA
TCE0507r	cyan[e] <==> cyan[c]	-0.0	-0.0	-0.0	-0.0	1.0	-0.0	-0.0	hyp	NA
RC01737f	[c] : atp + glcn --> adp + 6pgc + h	0.667955629728	0.532133465427	-0.0	0.550979561886	-0.0	0.322172866008	0.468523258376	gon	NA
RC04867f	[n] : Ndmelys + amet --> Ntmelys + ahcys + h	0.93728821298	0.795480218727	0.619950434525	0.756567063908	0.723672531943	0.530185542316	0.705547702066	gon	NA
RMC0023f	[m] : (4) atp + (4) glu-L + thf --> 5thf + (4) adp + (4) h + (4) pi	0.824308342715	0.376283272737	0.625010755149	0.49821530595	0.697457930529	0.853242422528	0.569230713899	mus	gon
RC04313f	peptmelys + h2o --> pepX + tmlys	0.980804401817	0.921866593127	0.58594323184	0.866500162657	0.887019914364	0.778129557979	0.563410852284	NA	NA
TCM1051f	trp-L[c] <==> trp-L[m]	0.376499907569	0.248793958171	0.214903453017	0.387301636548	0.226193779622	0.514192531521	0.307565049745	NA	NA
TCM5049f	arachdcrn[c] --> arachdcrn[m]	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	NA	NA
RC01357f	[c] : acac + atp + coa --> aacoa + amp + ppi	-0.0	0.0561131167551	0.722817552523	0.0809658516672	0.124143106986	0.0752437118207	0.0664654328491	int	NA
SNK0029f	retpalm-cis-11 -->	-0.0	-0.0	0.794733925517	0.655070173928	-0.0	-0.0	0.672984715811	int	NA
RMC0154f	[m] : coa + pcrn --> crn + ppcoa	-0.0	0.165432947265	0.72730371773	0.235837184645	0.243317894195	0.230201620018	0.136639568353	int	NA
RC03018f	[c] : atp + pnto-R --> 4ppan + adp + h	0.369641268906	0.232931438715	0.487372135957	0.21321222614	0.235757678444	0.234865998803	0.24996205431	NA	NA
RC03648f	[c] : asn-L + atp + trnaasn --> amp + asntrna + ppi	0.455560344533	0.286216786455	0.242290071725	0.43873230238	0.304502819577	0.50975147921	0.3186225641	NA	NA
RC10928f	[c]: pail35p + h2o --> pail5p + pi	0.172037670336	0.361235091506	0.47169728745	0.374816303199	0.275362552031	0.160048540891	0.338613466463	NA	NA
RC02748f	[c] : din + pi <==> 2dr1p + hxan	-0.0	0.771868499753	0.758542003788	-0.0	0.13968059842	-0.0	-0.0	gli	int
DMN0026f	retinal -->	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA
RM00112r	nadh[m] + nadp[m] <==> nad[m] + nadph[m]	-0.0	-0.0	0.940412080487	-0.0	-0.0	-0.0	0.305008035842	int	neu
TCE7666r	mhista[c] <==> mhista[e]	-0.0	-0.0	0.123506389259	-0.0	-0.0	-0.0	-0.0	NA	NA
RM05051f	[m] : 4hglusa + h2o + nad --> e4hglu + (2) h + nadh	0.413316699355	0.358784605421	0.320374449695	0.412964869969	0.274926606667	0.775543274799	0.427216789959	mus	NA
TCE1127f	so4[e] --> so4[c]	nan	nan	nan	nan	nan	nan	nan	NA	NA
TCE0370f	mercplaccys[c] --> mercplaccys[e]	-0.0	0.599867299017	-0.0	0.394324586695	0.644890336495	0.91028933948	0.772710872721	mus	neu
RCC0165f	[x] : o2 + pmtcoa --> h2o2 + hdd2coa	-0.0	-0.0	0.620096549918	-0.0	0.112272049597	-0.0	-0.0	int	hyp
TCM0183r	glx[c] <==> glx[m]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA
TCE5412f	thymd[e] <==> thymd[c]	0.746962085162	-0.0	0.508160539537	0.765804857184	0.592077743607	-0.0	0.807376161738	NA	NA
RC00185f	[c] : adn + atp --> adp + amp + h	0.361391664171	0.0593201242054	0.376813994999	0.18050793108	0.505241835487	0.128806342104	0.0386409306065	hyp	NA
TCE0576r	vacc[e] <==> vacc[c]	nan	nan	1.0	nan	nan	nan	nan	NA	NA
